st,CYQ,year,quarter,Benefit,First_Payment,Avg_Ben_Fir_Pay_12Month,Avg_Ben_Fir_Pay_12Month
MT,1999.2,1999,2,12905.893,4999,2090.64612,2090.64612
MT,1999.3,1999,3,8784.117,3257,2124.05937,2124.05937
MT,1999.4,1999,4,10742.885,6263,2214.523637,2214.523637
MT,2000.1,2000,1,21384.065,9574,2233.717677,2233.717677
MT,2000.2,2000,2,11912.035,4456,2243.019193,2243.019193
MT,2000.3,2000,3,9435.296,4241,2179.598965,2179.598965
MT,2000.4,2000,4,12593.986,6923,2195.974518,2195.974518
MT,2001.1,2001,1,24150.54,10509,2223.271346,2223.271346
MT,2001.2,2001,2,17238.992,5150,2364.344555,2364.344555
MT,2001.3,2001,3,10494.803,3351,2486.342537,2486.342537
MT,2001.4,2001,4,14447.91,7177,2533.021919,2533.021919
MT,2002.1,2002,1,28574.262,10358,2717.620487,2717.620487
MT,2002.2,2002,2,17057.252,4910,2735.859319,2735.859319
MT,2002.3,2002,3,10783.89,3277,2754.969054,2754.969054
MT,2002.4,2002,4,14427.716,7816,2687.42157,2687.42157
MT,2003.1,2003,1,27440.194,10014,2679.365492,2679.365492
MT,2003.2,2003,2,19258.103,5459,2706.839682,2706.839682
MT,2003.3,2003,3,14535.583,4271,2745.340929,2745.340929
MT,2003.4,2003,4,18409.365,7648,2907.53669,2907.53669
MT,2004.1,2004,1,29706.034,9076,3096.283549,3096.283549
MT,2004.2,2004,2,15284.679,4190,3094.526941,3094.526941
MT,2004.3,2004,3,9858.462,2824,3086.129413,3086.129413
MT,2004.4,2004,4,12538.892,6201,3023.1065,3023.1065
MT,2005.1,2005,1,25490.147,8533,2904.735148,2904.735148
MT,2005.2,2005,2,14124.293,4097,2863.624752,2863.624752
MT,2005.3,2005,3,10202.819,2738,2891.007974,2891.007974
MT,2005.4,2005,4,13837.36,5998,2979.248292,2979.248292
MT,2006.1,2006,1,21425.338,7566,2921.212314,2921.212314
MT,2006.2,2006,2,12946.684,3669,2924.851084,2924.851084
MT,2006.3,2006,3,10094.329,2746,2918.249712,2918.249712
MT,2006.4,2006,4,13708.721,6441,2848.647145,2848.647145
MT,2007.1,2007,1,26623.481,7773,3072.044937,3072.044937
MT,2007.2,2007,2,14774.569,3768,3145.556735,3145.556735
MT,2007.3,2007,3,10532.545,2719,3170.828269,3170.828269
MT,2007.4,2007,4,15691.434,6643,3235.03942,3235.03942
MT,2008.1,2008,1,33652.214,9091,3359.469061,3359.469061
MT,2008.2,2008,2,21279.904,4868,3479.957849,3479.957849
MT,2008.3,2008,3,16641.184,4273,3508.13009,3508.13009
MT,2008.4,2008,4,29723.301,12028,3347.541408,3347.541408
MT,2009.1,2009,1,64056.378,16260,3518.682492,3518.682492
MT,2009.2,2009,2,58271.07,8898,4068.885718,4068.885718
MT,2009.3,2009,3,40700.47,5267,4540.343886,4540.343886
MT,2009.4,2009,4,43568.557,11099,4975.351002,4975.351002
MT,2010.1,2010,1,65851.618,13181,5420.515412,5420.515412
MT,2010.2,2010,2,43629.158,6617,5357.532436,5357.532436
MT,2010.3,2010,3,30323.06,4509,5179.133282,5179.133282
MT,2010.4,2010,4,35570.894,10117,5094.54828,5094.54828
MT,2011.1,2011,1,54380.734,11356,5027.879567,5027.879567
MT,2011.2,2011,2,32492.945,5644,4830.44435,4830.44435
MT,2011.3,2011,3,22439.193,4278,4614.867527,4614.867527
MT,2011.4,2011,4,28800.858,9269,4521.351688,4521.351688
MT,2012.1,2012,1,48018.286,10770,4397.426054,4397.426054
MT,2012.2,2012,2,28204.622,5218,4315.657999,4315.657999
MT,2012.3,2012,3,20539.1,3699,4336.333264,4336.333264
MT,2012.4,2012,4,26642.816,8598,4362.906982,4362.906982
MT,2013.1,2013,1,47841.276,10048,4470.769292,4470.769292
MT,2013.2,2013,2,29279.024,5161,4519.094598,4519.094598
MT,2013.3,2013,3,20498.252,3411,4565.411419,4565.411419
MT,2013.4,2013,4,28427.06,8780,4600.204818,4600.204818
MT,2014.1,2014,1,40459.793,8409,4606.347929,4606.347929
MT,2014.2,2014,2,22728.677,3887,4578.502144,4578.502144
MT,2014.3,2014,3,16140.25,2959,4483.286041,4483.286041
MT,2014.4,2014,4,23894.012,8398,4364.043969,4364.043969
MT,2015.1,2015,1,40322.628,8544,4333.511308,4333.511308
MT,2015.2,2015,2,20911.079,4062,4226.013813,4226.013813
MT,2015.3,2015,3,15616.616,3007,4195.757569,4195.757569
MT,2015.4,2015,4,25293.212,8469,4241.488871,4241.488871
MT,2016.1,2016,1,44146.677,8449,4417.708926,4417.708926
MT,2016.2,2016,2,23965.746,3999,4557.024369,4557.024369
MT,2016.3,2016,3,16458.696,2834,4625.671803,4625.671803
MT,2016.4,2016,4,24401.666,7768,4727.669631,4727.669631
MT,2017.1,2017,1,45583.933,8437,4792.518491,4792.518491
MT,2017.2,2017,2,22099.265,3715,4770.306759,4770.306759
MT,2017.3,2017,3,15881.593,2808,4750.372096,4750.372096
MT,2017.4,2017,4,22877.223,6769,4898.615399,4898.615399
MT,2018.1,2018,1,43532.394,8262,4843.206597,4843.206597
NC,1971.1,1971,1,19764.395,58425,338.2866068,338.2866068
NC,1971.2,1971,2,15084.415,29368,396.9429226,396.9429226
NC,1971.3,1971,3,11374.191,24680,410.9697527,410.9697527
NC,1971.4,1971,4,9553.513,22961,411.8353885,411.8353885
NC,1972.1,1972,1,13062.883,37403,428.9322973,428.9322973
NC,1972.2,1972,2,10121.242,18158,427.4319199,427.4319199
NC,1972.3,1972,3,7274.703,16615,420.5760219,420.5760219
NC,1972.4,1972,4,5509.196,13856,418.0772736,418.0772736
NC,1973.1,1973,1,9517.343,32966,397.3587107,397.3587107
NC,1973.2,1973,2,7040.051,16663,366.3082772,366.3082772
NC,1973.3,1973,3,6609.999,15944,361.0342444,361.0342444
NC,1973.4,1973,4,5433.301,15532,352.6378645,352.6378645
NC,1974.1,1974,1,13288.319,44060,351.1065196,351.1065196
NC,1974.2,1974,2,11229.212,22309,373.660698,373.660698
NC,1974.3,1974,3,10940.091,28213,371.3508092,371.3508092
NC,1974.4,1974,4,25476.931,90218,329.7324297,329.7324297
NC,1975.1,1975,1,104238.752,247972,390.7391231,390.7391231
NC,1975.2,1975,2,99011.796,94320,520.1988396,520.1988396
NC,1975.3,1975,3,56239.706,57621,581.4102454,581.4102454
NC,1975.4,1975,4,41272.812,50316,668.0224197,668.0224197
NC,1976.1,1976,1,55305.582,112408,800.3111118,800.3111118
NC,1976.2,1976,2,40228.074,50877,711.7644365,711.7644365
NC,1976.3,1976,3,37675.421,67020,621.7706052,621.7706052
NC,1976.4,1976,4,41576.809,73264,575.7698777,575.7698777
NC,1977.1,1977,1,57433.476,105002,597.3527416,597.3527416
NC,1977.2,1977,2,33701.513,32766,612.7890431,612.7890431
NC,1977.3,1977,3,26152.417,32245,653.0178151,653.0178151
NC,1977.4,1977,4,23301.003,32970,692.6117409,692.6117409
NC,1978.1,1978,1,37880.3,69217,723.9035933,723.9035933
NC,1978.2,1978,2,26748.099,33524,679.2363417,679.2363417
NC,1978.3,1978,3,20832.89,31642,649.8974742,649.8974742
NC,1978.4,1978,4,18447.249,30501,630.1917591,630.1917591
NC,1979.1,1979,1,34458.98,72004,599.3118548,599.3118548
NC,1979.2,1979,2,25758.92,36925,581.6149867,581.6149867
NC,1979.3,1979,3,25825.378,41924,576.1688576,576.1688576
NC,1979.4,1979,4,28743.861,39187,604.0156756,604.0156756
NC,1980.1,1980,1,52571.288,88753,642.6814144,642.6814144
NC,1980.2,1980,2,54542.216,71866,668.8567534,668.8567534
NC,1980.3,1980,3,68063.436,86013,713.4613199,713.4613199
NC,1980.4,1980,4,59566.394,56960,773.219762,773.219762
NC,1981.1,1981,1,76405.614,103619,811.9678576,811.9678576
NC,1981.2,1981,2,55713.936,47047,884.5874696,884.5874696
NC,1981.3,1981,3,53026.956,62358,906.3977865,906.3977865
NC,1981.4,1981,4,70484.852,95176,829.4333485,829.4333485
NC,1982.1,1982,1,126791.948,174841,806.5365003,806.5365003
NC,1982.2,1982,2,112023.18,79634,879.4151002,879.4151002
NC,1982.3,1982,3,112014.596,93727,950.2378918,950.2378918
NC,1982.4,1982,4,110679.156,83397,1069.300161,1069.300161
NC,1983.1,1983,1,128000.172,117000,1238.012575,1238.012575
NC,1983.2,1983,2,82223.592,46319,1271.629953,1271.629953
NC,1983.3,1983,3,54938.129,41690,1303.16654,1303.16654
NC,1983.4,1983,4,45610.603,43680,1249.643112,1249.643112
NC,1984.1,1984,1,59802.352,78016,1156.742452,1156.742452
NC,1984.2,1984,2,44938.048,46140,979.7787959,979.7787959
NC,1984.3,1984,3,44814.441,60082,856.2967559,856.2967559
NC,1984.4,1984,4,53992.056,65268,815.799608,815.799608
NC,1985.1,1985,1,79352.034,106283,803.1614988,803.1614988
NC,1985.2,1985,2,62024.616,57267,831.3712253,831.3712253
NC,1985.3,1985,3,57476.913,53105,896.8605577,896.8605577
NC,1985.4,1985,4,50086.122,45434,949.8288177,949.8288177
NC,1986.1,1986,1,75887.554,87073,1010.689294,1010.689294
NC,1986.2,1986,2,60659.32,44924,1058.87978,1058.87978
NC,1986.3,1986,3,53534.365,46948,1070.3647,1070.3647
NC,1986.4,1986,4,51637.602,45006,1079.338074,1079.338074
NC,1987.1,1987,1,75008.983,85773,1081.694086,1081.694086
NC,1987.2,1987,2,48388.213,29661,1102.133021,1102.133021
NC,1987.3,1987,3,42097.824,34051,1116.414754,1116.414754
NC,1987.4,1987,4,36835.698,35123,1096.001896,1096.001896
NC,1988.1,1988,1,60889.284,83496,1032.249146,1032.249146
NC,1988.2,1988,2,43230.537,38076,959.6706772,959.6706772
NC,1988.3,1988,3,43493.038,46772,906.52812,906.52812
NC,1988.4,1988,4,42560.797,39606,914.5162587,914.5162587
NC,1989.1,1989,1,67926.323,83128,950.0375514,950.0375514
NC,1989.2,1989,2,52735.022,36595,1002.979995,1002.979995
NC,1989.3,1989,3,49281.292,41970,1055.660654,1055.660654
NC,1989.4,1989,4,53453.887,49144,1059.569829,1059.569829
NC,1990.1,1990,1,82360.162,90611,1089.365899,1089.365899
NC,1990.2,1990,2,67425.115,49708,1091.116893,1091.116893
NC,1990.3,1990,3,73236.554,63308,1093.779421,1093.779421
NC,1990.4,1990,4,99868.052,95151,1080.701668,1080.701668
NC,1991.1,1991,1,159324.58,145962,1129.120465,1129.120465
NC,1991.2,1991,2,134121.628,64782,1263.67016,1263.67016
NC,1991.3,1991,3,111314.867,60015,1379.107231,1379.107231
NC,1991.4,1991,4,105099.166,61594,1534.092489,1534.092489
NC,1992.1,1992,1,134051.976,106920,1652.129095,1652.129095
NC,1992.2,1992,2,95544.517,50104,1600.709629,1600.709629
NC,1992.3,1992,3,82041.21,50674,1547.527847,1547.527847
NC,1992.4,1992,4,66841.634,36002,1553.054317,1553.054317
NC,1993.1,1993,1,80113.329,50879,1729.417134,1729.417134
NC,1993.2,1993,2,67475.448,31015,1758.74486,1758.74486
NC,1993.3,1993,3,62247.242,32228,1842.994145,1842.994145
NC,1993.4,1993,4,65113.641,40500,1778.205301,1778.205301
NC,1994.1,1994,1,92824.841,68493,1670.157064,1670.157064
NC,1994.2,1994,2,71806.665,39129,1619.031821,1619.031821
NC,1994.3,1994,3,66828.877,41417,1564.712402,1564.712402
NC,1994.4,1994,4,65154.306,41345,1557.98118,1557.98118
NC,1995.1,1995,1,94696.363,72360,1536.60064,1536.60064
NC,1995.2,1995,2,78774.88,46515,1514.872895,1514.872895
NC,1995.3,1995,3,81601.206,56713,1476.155103,1476.155103
NC,1995.4,1995,4,86966.226,57336,1468.456127,1468.456127
NC,1996.1,1996,1,132036.601,98243,1465.87578,1465.87578
NC,1996.2,1996,2,96798.363,47229,1531.291865,1531.291865
NC,1996.3,1996,3,89525.861,44631,1638.088786,1638.088786
NC,1996.4,1996,4,86211.718,44971,1721.043344,1721.043344
NC,1997.1,1997,1,113793.368,76433,1811.507381,1811.507381
NC,1997.2,1997,2,88049.323,39916,1833.35002,1833.35002
NC,1997.3,1997,3,81514.032,40559,1830.643311,1830.643311
NC,1997.4,1997,4,82046.604,44399,1815.1546,1815.1546
NC,1998.1,1998,1,126544.172,88516,1772.126768,1772.126768
NC,1998.2,1998,2,93708.932,40672,1792.299366,1792.299366
NC,1998.3,1998,3,90909.117,45534,1794.482615,1794.482615
NC,1998.4,1998,4,94178.66,54016,1772.074955,1772.074955
NC,1999.1,1999,1,128618.202,84816,1810.427177,1810.427177
NC,1999.2,1999,2,101874.352,41770,1837.745122,1837.745122
NC,1999.3,1999,3,105573.917,47017,1890.19867,1890.19867
NC,1999.4,1999,4,112045.897,54476,1964.724363,1964.724363
NC,2000.1,2000,1,142336.742,87965,1997.296642,1997.296642
NC,2000.2,2000,2,105872.537,40995,2021.362677,2021.362677
NC,2000.3,2000,3,115462.383,60196,1952.607043,1952.607043
NC,2000.4,2000,4,137464.717,67204,1954.815022,1954.815022
NC,2001.1,2001,1,200283.947,104202,2050.952813,2050.952813
NC,2001.2,2001,2,208335.354,82935,2103.238732,2103.238732
NC,2001.3,2001,3,248035.973,91998,2292.897973,2292.897973
NC,2001.4,2001,4,305213.574,103505,2513.769726,2513.769726
NC,2002.1,2002,1,347056.162,123113,2760.897278,2760.897278
NC,2002.2,2002,2,296426.08,72239,3061.830574,3061.830574
NC,2002.3,2002,3,284043.297,79405,3258.955732,3258.955732
NC,2002.4,2002,4,294421.017,97926,3278.782654,3278.782654
NC,2003.1,2003,1,330479.513,113841,3316.822845,3316.822845
NC,2003.2,2003,2,297460.429,81219,3239.617112,3239.617112
NC,2003.3,2003,3,292648.847,78504,3270.639333,3270.639333
NC,2003.4,2003,4,272726.073,74383,3429.588018,3429.588018
NC,2004.1,2004,1,289232.139,96753,3482.049719,3482.049719
NC,2004.2,2004,2,226622.418,57649,3518.607815,3518.607815
NC,2004.3,2004,3,200596.746,57106,3459.980818,3459.980818
NC,2004.4,2004,4,192726.82,61507,3330.13982,3330.13982
NC,2005.1,2005,1,220940.968,77360,3315.512661,3315.512661
NC,2005.2,2005,2,194841.28,55435,3218.297803,3218.297803
NC,2005.3,2005,3,197440.013,55181,3230.47695,3230.47695
NC,2005.4,2005,4,204023.988,62510,3262.642419,3262.642419
NC,2006.1,2006,1,231586.57,70092,3403.908638,3403.908638
NC,2006.2,2006,2,198364.247,51216,3478.737643,3478.737643
NC,2006.3,2006,3,200851.695,57188,3463.924135,3463.924135
NC,2006.4,2006,4,205945.448,60160,3506.083903,3506.083903
NC,2007.1,2007,1,231039.323,68937,3520.830283,3520.830283
NC,2007.2,2007,2,215710.559,56602,3514.17336,3514.17336
NC,2007.3,2007,3,223415.296,55672,3629.726131,3629.726131
NC,2007.4,2007,4,233451.96,61712,3719.767737,3719.767737
NC,2008.1,2008,1,282398.695,82326,3725.836129,3725.836129
NC,2008.2,2008,2,270592.029,62435,3852.28778,3852.28778
NC,2008.3,2008,3,316643.93,82227,3820.875005,3820.875005
NC,2008.4,2008,4,419507.866,126523,3646.682904,3646.682904
NC,2009.1,2009,1,697094.886,182116,3758.735831,3758.735831
NC,2009.2,2009,2,752297.965,122964,4253.439167,4253.439167
NC,2009.3,2009,3,684616.297,112188,4695.769172,4695.769172
NC,2009.4,2009,4,623970.663,127223,5065.244074,5065.244074
NC,2010.1,2010,1,672854.758,141447,5426.002999,5426.002999
NC,2010.2,2010,2,548468.533,85549,5424.254462,5424.254462
NC,2010.3,2010,3,399097.389,69455,5297.448847,5297.448847
NC,2010.4,2010,4,361479.66,82340,5232.173784,5232.173784
NC,2011.1,2011,1,403675.38,95688,5142.811988,5142.811988
NC,2011.2,2011,2,338866.619,64446,4818.785839,4818.785839
NC,2011.3,2011,3,331854.173,71382,4574.951035,4574.951035
NC,2011.4,2011,4,332561.9,77019,4560.124692,4560.124692
NC,2012.1,2012,1,376731.16,85835,4620.344889,4620.344889
NC,2012.2,2012,2,313605.182,59944,4605.181912,4605.181912
NC,2012.3,2012,3,318381.186,65801,4647.553969,4647.553969
NC,2012.4,2012,4,312796.101,72942,4644.679951,4644.679951
NC,2013.1,2013,1,329267.034,76459,4630.448936,4630.448936
NC,2013.2,2013,2,281814.17,56008,4580.430261,4580.430261
NC,2013.3,2013,3,244346.552,41554,4730.359839,4730.359839
NC,2013.4,2013,4,171917.532,36563,4878.553394,4878.553394
NC,2014.1,2014,1,146610.143,43498,4755.512501,4755.512501
NC,2014.2,2014,2,110766.778,34074,4326.837509,4326.837509
NC,2014.3,2014,3,101860.143,32685,3617.726441,3617.726441
NC,2014.4,2014,4,81509.954,29400,3155.925002,3155.925002
NC,2015.1,2015,1,82562.532,33866,2897.130606,2897.130606
NC,2015.2,2015,2,69922.117,27073,2729.993709,2729.993709
NC,2015.3,2015,3,68429.99,24294,2638.198363,2638.198363
NC,2015.4,2015,4,53924.861,23002,2539.284889,2539.284889
NC,2016.1,2016,1,62293.906,28644,2471.249978,2471.249978
NC,2016.2,2016,2,52703.743,21964,2424.339149,2424.339149
NC,2016.3,2016,3,53939.623,22167,2326.885714,2326.885714
NC,2016.4,2016,4,49951.148,24684,2245.953888,2245.953888
NC,2017.1,2017,1,56815.304,24795,2279.775857,2279.775857
NC,2017.2,2017,2,47160.34,20130,2264.932172,2264.932172
NC,2017.3,2017,3,49071.884,20264,2258.728161,2258.728161
NC,2017.4,2017,4,43536.212,18297,2354.691086,2354.691086
NC,2018.1,2018,1,48407.313,21302,2352.402698,2352.402698
ND,1971.1,1971,1,3097.077,5210,594.4485605,594.4485605
ND,1971.2,1971,2,1735.286,1396,731.5112019,731.5112019
ND,1971.3,1971,3,619.917,929,723.5938952,723.5938952
ND,1971.4,1971,4,947.421,2088,665.0421906,665.0421906
ND,1972.1,1972,1,3598.802,5172,720.0235785,720.0235785
ND,1972.2,1972,2,2264.08,1672,753.4955887,753.4955887
ND,1972.3,1972,3,799.96,1194,751.5566858,751.5566858
ND,1972.4,1972,4,1039.85,2180,753.8355843,753.8355843
ND,1973.1,1973,1,4099.3,5383,786.5749353,786.5749353
ND,1973.2,1973,2,2103.346,1434,789.172407,789.172407
ND,1973.3,1973,3,1023.979,1430,792.7951472,792.7951472
ND,1973.4,1973,4,1436.102,2659,794.3083624,794.3083624
ND,1974.1,1974,1,4271.444,5276,818.1193629,818.1193629
ND,1974.2,1974,2,2502.293,1638,839.2091248,839.2091248
ND,1974.3,1974,3,808.241,1083,846.2912913,846.2912913
ND,1974.4,1974,4,1138.477,2257,850.4442169,850.4442169
ND,1975.1,1975,1,4556.501,6575,779.4955423,779.4955423
ND,1975.2,1975,2,3827.065,2992,800.3629039,800.3629039
ND,1975.3,1975,3,1658.569,1991,809.309591,809.309591
ND,1975.4,1975,4,1750.714,2483,839.886689,839.886689
ND,1976.1,1976,1,6184.343,6719,946.1185055,946.1185055
ND,1976.2,1976,2,3389.401,2829,925.9040793,925.9040793
ND,1976.3,1976,3,1985.391,2098,942.023427,942.023427
ND,1976.4,1976,4,3085.971,4321,917.2108724,917.2108724
ND,1977.1,1977,1,9631.116,8689,1008.63461,1008.63461
ND,1977.2,1977,2,5420.746,3354,1089.980717,1089.980717
ND,1977.3,1977,3,2923.023,2807,1098.578895,1098.578895
ND,1977.4,1977,4,3843.573,4723,1114.722219,1114.722219
ND,1978.1,1978,1,10172.818,8066,1179.955673,1179.955673
ND,1978.2,1978,2,5158.042,3064,1184.21522,1184.21522
ND,1978.3,1978,3,2883.622,2606,1194.975622,1194.975622
ND,1978.4,1978,4,3775.562,4623,1197.780053,1197.780053
ND,1979.1,1979,1,11350.431,8224,1251.156073,1251.156073
ND,1979.2,1979,2,6594.424,3320,1310.607735,1310.607735
ND,1979.3,1979,3,2637.942,2190,1326.924824,1326.924824
ND,1979.4,1979,4,3398.155,4268,1332.127097,1332.127097
ND,1980.1,1980,1,11763.87,8532,1332.298798,1332.298798
ND,1980.2,1980,2,8498.5,5804,1264.714196,1264.714196
ND,1980.3,1980,3,6974.429,4361,1333.984498,1333.984498
ND,1980.4,1980,4,6771.366,5407,1410.893005,1410.893005
ND,1981.1,1981,1,15110.916,8516,1550.780928,1550.780928
ND,1981.2,1981,2,7968.858,3690,1675.870074,1675.870074
ND,1981.3,1981,3,4704.189,2733,1698.3844,1698.3844
ND,1981.4,1981,4,5513.213,5160,1656.658341,1656.658341
ND,1982.1,1982,1,15411.005,9470,1595.84216,1595.84216
ND,1982.2,1982,2,11633.501,5915,1600.734943,1600.734943
ND,1982.3,1982,3,8901.756,5032,1620.96708,1620.96708
ND,1982.4,1982,4,11554.117,7122,1724.840372,1724.840372
ND,1983.1,1983,1,23729.979,11508,1887.255401,1887.255401
ND,1983.2,1983,2,15487.465,5784,2026.533893,2026.533893
ND,1983.3,1983,3,8173.373,3566,2106.680986,2106.680986
ND,1983.4,1983,4,8094.959,5111,2136.615811,2136.615811
ND,1984.1,1984,1,18328.373,9146,2121.581311,2121.581311
ND,1984.2,1984,2,12048.236,4887,2053.938397,2053.938397
ND,1984.3,1984,3,7589.832,3413,2042.000266,2042.000266
ND,1984.4,1984,4,8312.504,5311,2033.613613,2033.613613
ND,1985.1,1985,1,18599.35,9209,2039.873883,2039.873883
ND,1985.2,1985,2,11800.035,4443,2069.258178,2069.258178
ND,1985.3,1985,3,7322.686,3244,2072.975863,2072.975863
ND,1985.4,1985,4,9177.102,5543,2090.074112,2090.074112
ND,1986.1,1986,1,18998.542,8997,2127.968912,2127.968912
ND,1986.2,1986,2,13894.07,4698,2196.975358,2196.975358
ND,1986.3,1986,3,8791.576,3470,2239.796107,2239.796107
ND,1986.4,1986,4,9243.426,5039,2293.623401,2293.623401
ND,1987.1,1987,1,17081.607,7655,2349.279983,2349.279983
ND,1987.2,1987,2,9396.347,3223,2296.020839,2296.020839
ND,1987.3,1987,3,4973.005,2685,2187.634932,2187.634932
ND,1987.4,1987,4,6238.564,4428,2094.909844,2094.909844
ND,1988.1,1988,1,13711.007,7314,1944.414901,1944.414901
ND,1988.2,1988,2,6028.647,2768,1800.012969,1800.012969
ND,1988.3,1988,3,4304.916,2824,1747.036691,1747.036691
ND,1988.4,1988,4,5048.767,4013,1719.565991,1719.565991
ND,1989.1,1989,1,12816.626,7137,1684.324215,1684.324215
ND,1989.2,1989,2,6109.403,2643,1701.854246,1701.854246
ND,1989.3,1989,3,3901.967,2188,1744.369126,1744.369126
ND,1989.4,1989,4,4056.967,3249,1766.771571,1766.771571
ND,1990.1,1990,1,10550.599,6199,1724.135864,1724.135864
ND,1990.2,1990,2,5222.826,2453,1684.460146,1684.460146
ND,1990.3,1990,3,3617.684,2274,1654.185256,1654.185256
ND,1990.4,1990,4,4093.45,3397,1639.63967,1639.63967
ND,1991.1,1991,1,11976.457,6898,1658.262349,1658.262349
ND,1991.2,1991,2,6837.857,3043,1699.042275,1699.042275
ND,1991.3,1991,3,4327.29,2444,1725.703586,1725.703586
ND,1991.4,1991,4,5577.392,4119,1740.123364,1740.123364
ND,1992.1,1992,1,12882.519,6616,1826.227222,1826.227222
ND,1992.2,1992,2,6952.596,2797,1861.529607,1861.529607
ND,1992.3,1992,3,4567.503,2137,1913.332695,1913.332695
ND,1992.4,1992,4,5305.286,3386,1989.01339,1989.01339
ND,1993.1,1993,1,11577.558,5848,2004.724944,2004.724944
ND,1993.2,1993,2,5721.911,2437,1967.863413,1967.863413
ND,1993.3,1993,3,4055.351,2109,1934.695646,1934.695646
ND,1993.4,1993,4,5073.453,3281,1932.59766,1932.59766
ND,1994.1,1994,1,12895.775,6588,1924.834547,1924.834547
ND,1994.2,1994,2,6024.148,2626,1920.619488,1920.619488
ND,1994.3,1994,3,3927.742,1769,1957.453589,1957.453589
ND,1994.4,1994,4,4167.774,3001,1931.88208,1931.88208
ND,1995.1,1995,1,12844.449,6352,1961.311682,1961.311682
ND,1995.2,1995,2,6565.106,2888,1963.24561,1963.24561
ND,1995.3,1995,3,4769.512,2018,1987.996423,1987.996423
ND,1995.4,1995,4,5404.605,3695,1978.443924,1978.443924
ND,1996.1,1996,1,13728.92,6217,2056.157579,2056.157579
ND,1996.2,1996,2,7140.914,2539,2145.549174,2145.549174
ND,1996.3,1996,3,4518.625,1880,2148.703091,2148.703091
ND,1996.4,1996,4,5986.616,4027,2139.744595,2139.744595
ND,1997.1,1997,1,14471.107,6103,2207.523679,2207.523679
ND,1997.2,1997,2,9974.583,9331,1637.736329,1637.736329
ND,1997.3,1997,3,4893.003,1740,1666.209566,1666.209566
ND,1997.4,1997,4,5107.767,3405,1673.864619,1673.864619
ND,1998.1,1998,1,14181.723,5751,1688.6872,1688.6872
ND,1998.2,1998,2,5928.522,2536,2241.737269,2241.737269
ND,1998.3,1998,3,4498.813,2437,2103.250407,2103.250407
ND,1998.4,1998,4,6686.213,4057,2117.263446,2117.263446
ND,1999.1,1999,1,18017.105,6658,2239.332802,2239.332802
ND,1999.2,1999,2,7178.442,2366,2344.4112,2344.4112
