st,CYQ,year,quarter,Initial_Claim,Weeks_Claimed,Weeks_Compensated,Exhaustions,Exhaustion_Rate,Exhaustion_Rate_Rank,Average_Duration,Average_Duration_Rank,IUR,IUR_Rank
WA,1998.4,1998,4,170127,966137,795400,13715,0.332407801,4984,18.37796242,916,2.983029033,2917
WA,1999.1,1999,1,142557,1254093,1086070,16590,0.346365661,4470,18.35695183,929,3.97896988,1430
WA,1999.2,1999,2,121416,979297,849133,17046,0.341771653,4622,18.57623668,807,2.97557692,2933
WA,1999.3,1999,3,95603,849559,755896,15582,0.347015522,4455,18.48277891,851,2.534089337,4011
WA,1999.4,1999,4,138725,915158,803099,14877,0.349802436,4372,18.38509702,910,2.744489881,3499
WA,2000.1,2000,1,128569,1177262,1048200,15696,0.335043868,4872,17.81300185,1255,3.637197475,1835
WA,2000.2,2000,2,102404,871421,781626,16083,0.327471903,5179,17.14513167,1716,2.609094436,3817
WA,2000.3,2000,3,99011,773841,675257,12822,0.306533906,5944,16.58078679,2172,2.26773591,4763
WA,2000.4,2000,4,157752,941912,817079,12700,0.289904126,6536,16.17324291,2540,2.767278569,3452
WA,2001.1,2001,1,154009,1212252,1080260,14217,0.279782878,6924,15.90500306,2852,3.655653094,1815
WA,2001.2,2001,2,145222,1164228,1040749,17286,0.277614149,7000,15.77666342,2995,3.386049579,2213
WA,2001.3,2001,3,141216,1155822,1036197,17352,0.29188064,6469,16.2642568,2458,3.311688005,2335
WA,2001.4,2001,4,210586,1484333,1309307,21657,0.307870987,5905,16.37518927,2349,4.282153206,1154
WA,2002.1,2002,1,177406,1807246,1646496,26205,0.337620776,4785,17.35460611,1551,5.380280784,519
WA,2002.2,2002,2,145912,1538411,1407516,30050,0.349258142,4383,18.46518658,864,4.478771419,981
WA,2002.3,2002,3,133776,1304260,1180571,28812,0.368020138,3768,18.98442931,621,3.7687665,1677
WA,2002.4,2002,4,189197,1409063,1253785,26166,0.380393002,3357,19.53531284,443,4.168225861,1253
WA,2003.1,2003,1,163145,1626880,1477130,26567,0.382144557,3287,19.22007502,536,4.986743235,718
WA,2003.2,2003,2,144867,1368970,1248631,27375,0.387690161,3116,18.75737737,724,4.083216767,1327
WA,2003.3,2003,3,129109,1186954,1069012,23893,0.375804901,3503,18.38546951,909,3.482145524,2076
WA,2003.4,2003,4,182773,1283009,1139533,23339,0.367774393,3774,18.41433796,894,3.812570477,1622
WA,2004.1,2004,1,150936,1376604,1244724,22878,0.355013748,4191,18.7311768,731,4.201959519,1222
WA,2004.2,2004,2,122712,973722,878315,18456,0.330519481,5065,18.29200767,950,2.896855042,3126
WA,2004.3,2004,3,106554,828354,735624,13250,0.310425464,5822,17.90079381,1188,2.426984764,4317
WA,2004.4,2004,4,148867,881856,768009,14184,0.290402953,6518,17.41833726,1495,2.607781661,3819
WA,2005.1,2005,1,125564,985236,876088,11912,0.258792136,7632,16.26261487,2459,2.988136331,2909
WA,2005.2,2005,2,106616,729928,647115,11587,0.244623217,8109,15.51952993,3291,2.132557045,5160
WA,2005.3,2005,3,92379,638840,557456,9638,0.236204633,8323,14.93403932,4025,1.839684368,6112
WA,2005.4,2005,4,128602,717845,618773,10062,0.221494714,8626,14.70839645,4389,2.075446272,5344
WA,2006.1,2006,1,108737,845144,747267,10902,0.221174312,8638,14.58055972,4545,2.495886402,4108
WA,2006.2,2006,2,91818,631686,554439,10833,0.225766905,8536,14.40517507,4797,1.79896096,6231
WA,2006.3,2006,3,84663,552893,470648,8211,0.226926218,8515,14.15873401,5173,1.549836682,7045
WA,2006.4,2006,4,129332,693071,591297,8629,0.224251091,8571,13.81145515,5666,1.947419278,5739
WA,2007.1,2007,1,107771,759755,669722,9231,0.218522027,8711,13.60874586,5965,2.17130496,5037
WA,2007.2,2007,2,89001,585834,512526,9492,0.207804274,8918,13.46319237,6184,1.618476727,6813
WA,2007.3,2007,3,81508,535155,460081,7839,0.209485201,8884,13.38622798,6313,1.451866891,7340
WA,2007.4,2007,4,134180,681548,572510,7797,0.206123906,8945,13.12621641,6672,1.864516356,6032
WA,2008.1,2008,1,122637,880329,769884,9189,0.20566343,8953,13.01703178,6809,2.441787016,4283
WA,2008.2,2008,2,109020,751617,662012,11253,0.213815828,8813,13.16928593,6614,2.019718792,5526
WA,2008.3,2008,3,111049,740509,633196,12303,0.227963833,8497,13.47000455,6174,1.959781693,5700
WA,2008.4,2008,4,211746,1162194,974084,14753,0.253811338,7818,13.05314155,6760,3.097047863,2713
WA,2009.1,2009,1,207937,1858288,1669157,21393,0.304892934,6002,13.70743974,5809,5.043955001,690
WA,2009.2,2009,2,172986,1883298,1732957,40369,0.381469821,3314,15.49720491,3312,4.999766245,710
WA,2009.3,2009,3,158632,1712970,1543731,48148,0.433879063,1977,17.07960866,1779,4.49062485,976
WA,2009.4,2009,4,211611,1781278,1577686,44863,0.47881019,1236,18.85887781,672,4.795387369,799
WA,2010.1,2010,1,160548,1867748,1713801,40962,0.502994738,919,20.42387428,243,5.227614102,596
WA,2010.2,2010,2,143737,1451392,1338779,40957,0.505705192,887,20.53809229,223,4.023446783,1377
WA,2010.3,2010,3,132385,1150365,1035159,31449,0.492022525,1049,19.85284069,349,3.16399443,2594
WA,2010.4,2010,4,180683,1210328,1065215,27021,0.467010632,1416,19.54163775,440,3.405246147,2174
WA,2011.1,2011,1,148222,1349989,1217639,25685,0.43841876,1896,18.68951623,749,3.900003218,1507
WA,2011.2,2011,2,130739,1092729,988495,25526,0.415945178,2374,17.84615002,1235,3.074431972,2755
WA,2011.3,2011,3,114725,952974,852178,22747,0.405267974,2610,17.29108887,1600,2.637255895,3747
WA,2011.4,2011,4,157803,1078586,951795,21709,0.396443623,2847,17.0193829,1827,3.011301209,2869
WA,2012.1,2012,1,142763,1282419,1165031,23853,0.3934761,2944,17.14583604,1715,3.656676158,1814
WA,2012.2,2012,2,118661,986349,891904,24454,0.393697479,2932,17.06606905,1790,2.743282712,3501
WA,2012.3,2012,3,103571,865568,771219,19692,0.388659267,3079,17.02189009,1823,2.349857465,4536
WA,2012.4,2012,4,145495,963729,847271,18189,0.380970062,3333,16.89671897,1925,2.651691695,3712
WA,2013.1,2013,1,119466,1058924,955101,18861,0.365642337,3852,16.72439337,2044,2.976323433,2931
WA,2013.2,2013,2,108944,866431,777093,19150,0.348891841,4391,16.35533124,2361,2.362959975,4496
WA,2013.3,2013,3,95671,764933,678309,16089,0.348864931,4393,16.23521262,2482,2.044244424,5451
WA,2013.4,2013,4,134358,854604,751549,15984,0.342093446,4614,16.21324008,2498,2.304542924,4673
WA,2014.1,2014,1,114496,992256,896325,15915,0.334584199,4896,15.97724359,2768,2.725426123,3545
WA,2014.2,2014,2,97410,749766,676582,15948,0.327828169,5164,15.85342224,2906,1.996157768,5595
WA,2014.3,2014,3,85719,625995,554118,12740,0.311932699,5764,15.62760725,3163,1.635884185,6757
WA,2014.4,2014,4,122231,733388,639983,12226,0.300034845,6177,15.54236926,3259,1.930414804,5802
WA,2015.1,2015,1,96695,836995,750602,12740,0.291284379,6486,15.43357689,3378,2.236263954,4843
WA,2015.2,2015,2,83220,638298,569452,12416,0.28153682,6850,15.18145368,3710,1.655292964,6696
WA,2015.3,2015,3,81025,575625,504239,10769,0.283503,6784,14.98340701,3968,1.459100658,7318
WA,2015.4,2015,4,119099,692899,602245,10635,0.281147536,6869,14.89742944,4081,1.771352996,6325
WA,2016.1,2016,1,95461,806800,722141,11644,0.276432354,7046,14.84785462,4160,2.099370153,5263
WA,2016.2,2016,2,81527,612430,545289,11476,0.273349582,7146,14.83436649,4188,1.541839119,7067
WA,2016.3,2016,3,75344,554103,486079,10408,0.273438177,7142,14.81066026,4229,1.371022516,7587
WA,2016.4,2016,4,107259,636869,554386,9780,0.27062764,7237,14.81566243,4220,1.59325424,6883
WA,2017.1,2017,1,86722,762253,678610,10785,0.266877491,7367,14.81661497,4216,1.925956055,5819
WA,2017.2,2017,2,73220,588405,512483,10705,0.267554277,7337,14.77373568,4288,1.436188869,7397
WA,2017.3,2017,3,68545,546545,463005,9524,0.26693102,7364,14.75480194,4318,1.313674213,7741
WA,2017.4,2017,4,94626,641551,542762,9989,0.271454958,7207,14.97671882,3980,1.558858978,7015
WA,2018.1,2018,1,85090,702503,618711,10374,0.271193688,7216,14.77996334,4279,1.73182897,6463
WI,1971.1,1971,1,104482,804469,702985,7177,NA,NA,13.90067626,5548,NA,NA
WI,1971.2,1971,2,52620,519370,474657,9461,NA,NA,15.9881885,2753,NA,NA
WI,1971.3,1971,3,56475,381818,319406,6070,0.449023175,1697,15.9744758,2773,NA,NA
WI,1971.4,1971,4,75853,427614,346113,5544,0.383561644,3234,15.17567,3718,NA,NA
WI,1972.1,1972,1,73660,730131,614780,8628,0.316950328,5571,15.27935364,3572,NA,NA
WI,1972.2,1972,2,40627,448763,379215,10290,0.251385287,7888,15.24980243,3622,NA,NA
WI,1972.3,1972,3,44565,313952,240263,4975,0.256290376,7719,14.50760093,4647,NA,NA
WI,1972.4,1972,4,65818,339583,247430,4816,0.26381614,7460,14.46184178,4705,NA,NA
WI,1973.1,1973,1,56150,601730,506860,6539,0.24436815,8113,14.50913047,4644,NA,NA
WI,1973.2,1973,2,39727,363284,307480,7888,0.236376946,8317,13.91358196,5524,NA,NA
WI,1973.3,1973,3,44264,284655,221033,3847,0.243866375,8133,13.48941607,6148,NA,NA
WI,1973.4,1973,4,71564,319631,235525,4167,0.239805514,8234,13.31996688,6405,NA,NA
WI,1974.1,1974,1,92936,722522,600395,6123,0.231605624,8411,12.42483267,7527,NA,NA
WI,1974.2,1974,2,43228,437334,368859,8673,0.239065955,8253,12.61925708,7298,NA,NA
WI,1974.3,1974,3,60640,358641,266379,4688,0.215371306,8776,12.89414961,6964,NA,NA
WI,1974.4,1974,4,145443,603382,394195,5642,0.222379566,8605,12.05770554,7960,NA,NA
WI,1975.1,1975,1,171446,1431299,1128780,10194,0.255900784,7729,11.56976825,8485,7.670186159,112
WI,1975.2,1975,2,103578,1287531,1067457,19043,0.292722444,6428,13.13524635,6657,6.297672231,256
WI,1975.3,1975,3,89624,944903,702216,17384,0.280171975,6912,14.46929834,4695,4.558850037,934
WI,1975.4,1975,4,125669,853510,588708,16896,0.292042926,6460,15.74794071,3034,4.042627504,1361
WI,1976.1,1976,1,115760,1161642,877534,19929,0.321900501,5414,17.7652087,1284,5.82405872,365
WI,1976.2,1976,2,89538,727942,556993,17842,0.325380697,5253,17.01301514,1832,3.572166932,1927
WI,1976.3,1976,3,77114,617830,454874,9200,0.350630528,4344,15.67609848,3116,3.010080894,2871
WI,1976.4,1976,4,132363,678959,517622,9569,0.352938239,4249,14.72023263,4362,3.238112607,2449
WI,1977.1,1977,1,131624,1020609,870848,14620,0.324078643,5318,13.9402107,5484,4.997821858,711
WI,1977.2,1977,2,75424,615064,496386,13022,0.28382808,6770,13.52226229,6096,2.909429288,3096
WI,1977.3,1977,3,79514,495465,383001,7493,0.259623203,7601,12.92697622,6917,2.3375079,4573
WI,1977.4,1977,4,131760,577911,486024,7220,0.244786971,8103,12.56537057,7366,2.650634494,3715
WI,1978.1,1978,1,106293,907259,791278,23002,0.28920518,6561,12.84936608,7014,4.282896366,1153
WI,1978.2,1978,2,63598,524697,447584,13225,0.286228016,6680,12.7365543,7140,2.364998898,4487
WI,1978.3,1978,3,66687,406209,322117,7077,0.301017612,6154,12.26521466,7725,1.819825824,6172
WI,1978.4,1978,4,120322,507148,393859,5860,0.297065239,6282,11.61147344,8444,2.224834604,4876
WI,1979.1,1979,1,129545,993364,888927,11709,0.226915126,8516,11.37817926,8666,4.40021372,1038
WI,1979.2,1979,2,70016,599196,494900,12404,0.220071991,8669,11.41954448,8627,2.553225433,3961
WI,1979.3,1979,3,82742,512178,403211,6427,0.201787259,9021,11.30560797,8735,2.159711951,5074
WI,1979.4,1979,4,136688,626835,492602,7150,0.204972862,8969,11.49945268,8544,2.57758189,3896
WI,1980.1,1980,1,161528,1289012,1087009,13890,0.206688301,8940,11.65558995,8401,5.4463286,493
WI,1980.2,1980,2,181162,1281825,1077493,19269,0.23575583,8334,11.93933802,8091,5.215802148,601
WI,1980.3,1980,3,146381,1279324,1057104,16950,0.269355248,7278,12.8594952,7005,5.226365652,597
WI,1980.4,1980,4,172091,1153276,945863,18922,0.269313598,7279,14.2320898,5056,4.606100332,901
WI,1981.1,1981,1,154596,1505076,1302084,26081,0.281210401,6868,14.90646014,4061,6.22288067,270
WI,1981.2,1981,2,106226,1018702,876745,24502,0.295247625,6344,15.84703943,2912,4.200744298,1224
WI,1981.3,1981,3,119546,852680,708597,15375,0.288704537,6586,15.91097912,2840,3.570300134,1933
WI,1981.4,1981,4,216897,1083533,918031,16184,0.311279535,5785,14.18919513,5124,4.464050696,993
WI,1982.1,1982,1,185586,1617667,1421939,29390,0.354684731,4199,13.66000599,5898,6.888415694,174
WI,1982.2,1982,2,161097,1364482,1222111,35071,0.358024415,4078,13.77295962,5719,5.66587443,427
WI,1982.3,1982,3,172031,1217106,1064852,29671,0.383897438,3228,14.23277554,5055,5.083249229,672
WI,1982.4,1982,4,233108,1276018,1142005,29072,0.397333566,2823,15.59150502,3209,5.301899441,562
WI,1983.1,1983,1,181531,1779058,1600491,31440,0.385290227,3196,17.07401687,1785,7.715836105,107
WI,1983.2,1983,2,112687,1064458,915033,31615,0.391476095,2997,17.31046352,1585,4.554177815,940
WI,1983.3,1983,3,95019,739780,658030,5710,0.332137231,4993,17.67512697,1350,3.20679891,2513
WI,1983.4,1983,4,147702,792127,666991,5528,0.272330053,7180,16.87929064,1937,3.425058144,2146
WI,1984.1,1984,1,123302,1137520,1026387,19865,0.256872543,7699,15.75958064,3022,5.120228965,652
WI,1984.2,1984,2,94430,729024,655233,17155,0.212095108,8847,15.17371359,3725,3.152587885,2616
WI,1984.3,1984,3,94413,570709,495584,14221,0.273893094,7126,14.56626839,4564,2.450604481,4243
WI,1984.4,1984,4,170834,669802,593292,11891,0.318610332,5513,13.50328505,6128,2.823777144,3313
WI,1985.1,1985,1,146994,1196039,1108368,19067,0.319237526,5496,12.66101928,7243,5.129347329,643
WI,1985.2,1985,2,111480,784224,714149,19003,0.312820463,5735,12.63696736,7279,3.223446042,2472
WI,1985.3,1985,3,101301,622904,556085,13912,0.283507031,6783,12.73485111,7145,2.549052787,3971
WI,1985.4,1985,4,151324,723594,652830,14393,0.288102193,6606,13.57718319,6015,2.917280856,3080
WI,1986.1,1986,1,126150,1112399,1059773,18650,0.282636362,6816,14.1696412,5153,4.652834024,870
WI,1986.2,1986,2,90661,704945,665760,18823,0.294606627,6373,14.36434036,4855,2.844572383,3257
WI,1986.3,1986,3,81930,541158,493770,12106,0.303891995,6046,14.31928227,4937,2.184383722,5000
WI,1986.4,1986,4,151904,659645,595789,11237,0.297698826,6259,13.97546554,5435,2.624938405,3771
WI,1987.1,1987,1,119185,1006756,960566,14802,0.284019185,6758,13.90109637,5547,4.1281498,1280
WI,1987.2,1987,2,83174,602791,559642,15800,0.267808828,7332,13.59189934,5993,2.385799516,4425
WI,1987.3,1987,3,69113,473731,428996,9204,0.26126057,7539,13.67019031,5877,1.878704021,5974
WI,1987.4,1987,4,116557,514494,463295,8385,0.250983027,7898,13.38670817,6312,2.001753159,5574
WI,1988.1,1988,1,95173,918853,862177,12020,0.243910169,8132,13.50563778,6120,3.683166686,1780
WI,1988.2,1988,2,65915,487070,455611,12455,0.233408798,8372,13.16557652,6619,1.874732519,5988
WI,1988.3,1988,3,67219,380933,347114,6993,0.232590578,8388,12.61273365,7308,1.463328492,7308
WI,1988.4,1988,4,117144,449550,405457,6915,0.228649892,8482,12.56651816,7362,1.691918613,6581
WI,1989.1,1989,1,100622,862180,811122,10770,0.220068273,8670,12.22938608,7756,3.338501639,2290
WI,1989.2,1989,2,75808,550945,517119,11331,0.218564873,8709,12.3027422,7678,2.0448475,5448
WI,1989.3,1989,3,73433,457171,415831,7834,0.223172379,8592,12.38564679,7581,1.688368802,6590
WI,1989.4,1989,4,127646,495906,448313,7822,0.223237197,8589,12.74583159,7133,1.801664072,6224
WI,1990.1,1990,1,122678,906699,853498,11454,0.221498127,8625,12.37703883,7592,3.375289791,2233
WI,1990.2,1990,2,84675,564770,529392,11525,0.224611646,8563,12.3315022,7649,2.033573753,5484
WI,1990.3,1990,3,81405,480740,439375,8326,0.216701651,8746,12.41411021,7540,1.724711269,6484
WI,1990.4,1990,4,154893,573421,528636,8922,0.220761831,8645,11.99586174,8016,2.025713681,5507
WI,1991.1,1991,1,156709,1155441,1100981,11890,0.222320028,8607,11.94582418,8084,4.188528725,1233
WI,1991.2,1991,2,111398,829174,792410,11769,0.208734743,8900,12.40243073,7561,2.90173958,3111
WI,1991.3,1991,3,98833,644716,597790,14196,0.215052824,8785,12.86440858,6997,2.250688499,4807
WI,1991.4,1991,4,172986,704230,657288,12179,0.216866843,8744,13.1880228,6590,2.432769032,4308
WI,1992.1,1992,1,144513,1211942,1147474,13658,0.220676317,8650,13.61168531,5959,4.351302488,1088
WI,1992.2,1992,2,100397,740979,700524,15131,0.231065985,8428,13.73863148,5767,2.57822463,3895
WI,1992.3,1992,3,88967,610790,560437,11009,0.221440683,8628,13.72744573,5779,2.124269357,5187
WI,1992.4,1992,4,140029,614143,570462,9966,0.220326301,8661,13.81235597,5665,2.112336371,5224
WI,1993.1,1993,1,121708,980295,935977,11537,0.21333196,8823,13.88769007,5565,3.461807554,2097
WI,1993.2,1993,2,98639,685697,648018,13029,0.211161548,8864,13.51924389,6100,2.325846677,4611
WI,1993.3,1993,3,82319,541317,500591,10290,0.224930998,8556,13.29691397,6435,1.837876227,6115
WI,1993.4,1993,4,123970,566009,523607,9771,0.222227202,8610,13.22592963,6541,1.889578337,5944
WI,1994.1,1994,1,136231,999953,950670,11298,0.222302353,8608,13.0231378,6801,3.434013379,2134
WI,1994.2,1994,2,87709,607886,578744,11823,0.218972328,8701,12.84500156,7019,2.019184723,5528
WI,1994.3,1994,3,73636,468290,439945,8461,0.205325667,8959,12.85955401,7004,1.55566894,7025
WI,1994.4,1994,4,131486,503332,474629,8223,0.200224344,9040,12.73228724,7150,1.639096235,6737
WI,1995.1,1995,1,123491,929275,877367,9416,0.195619542,9110,12.33215943,7648,3.106161828,2698
WI,1995.2,1995,2,103180,627478,598226,10310,0.189682837,9186,12.12279687,7880,2.019045268,5529
WI,1995.3,1995,3,91717,526897,488805,8111,0.187581931,9209,11.81630428,8235,1.688464291,6589
WI,1995.4,1995,4,154984,595655,554060,8920,0.186429502,9221,11.80562235,8252,1.873507933,5994
WI,1996.1,1996,1,159016,1106255,1058573,12014,0.190662365,9169,11.8482186,8201,3.565133937,1942
WI,1996.2,1996,2,112474,694496,655940,12222,0.193444805,9137,11.9184882,8118,2.169482512,5046
WI,1996.3,1996,3,86056,559057,516476,9765,0.188370623,9202,12.10101673,7906,1.749395182,6403
WI,1996.4,1996,4,148493,605934,560785,9482,0.18795088,9205,11.9158397,8123,1.873039528,5998
WI,1997.1,1997,1,142231,1036932,1062379,11386,0.186204649,9226,12.57514282,7354,3.288782787,2370
WI,1997.2,1997,2,101726,629856,592067,11621,0.18034837,9300,12.61962442,7297,1.936830797,5782
WI,1997.3,1997,3,81457,503268,463044,8729,0.185407764,9239,12.59493433,7332,1.545094847,7057
WI,1997.4,1997,4,143762,580970,536934,8962,0.188011919,9203,12.60985064,7314,1.758064516,6375
WI,1998.1,1998,1,138148,978999,938210,10312,0.186336981,9224,12.17827096,7813,3.052872405,2789
WI,1998.2,1998,2,109600,606047,570101,10147,0.181231711,9288,11.81522236,8236,1.821969943,6162
WI,1998.3,1998,3,84441,528259,490219,8279,0.181452389,9284,11.70552714,8359,1.577588654,6943
WI,1998.4,1998,4,153652,564397,522847,8169,0.17384935,9370,11.47274663,8569,1.669197932,6644
WI,1999.1,1999,1,134134,971673,929406,9633,0.167254529,9436,11.41471581,8630,2.959602361,2976
WI,1999.2,1999,2,99077,592842,557612,10448,0.166213923,9446,11.58127232,8471,1.741928995,6430
WI,1999.3,1999,3,81271,500885,464094,8628,0.167538173,9429,11.67396813,8389,1.472589061,7279
WI,1999.4,1999,4,148037,564416,522457,8273,0.171313689,9396,11.80718101,8245,1.633995452,6764
WI,2000.1,2000,1,136353,975569,928764,9863,0.175593735,9348,11.64009715,8414,2.906981993,3102
WI,2000.2,2000,2,104917,598405,554727,10373,0.177267455,9330,11.58746511,8463,1.718279861,6506
WI,2000.3,2000,3,95598,543137,494201,8730,0.175284421,9353,11.40308412,8645,1.561031872,7000
WI,2000.4,2000,4,191385,660631,604636,9155,0.178833298,9315,11.20520008,8839,1.875701083,5986
WI,2001.1,2001,1,184780,1211763,1149334,11778,0.182602667,9275,10.91258711,9068,3.533229819,1996
WI,2001.2,2001,2,162241,923251,862527,13991,0.189422802,9190,11.0625409,8954,2.606797623,3823
WI,2001.3,2001,3,150805,878780,815877,14507,0.192450847,9152,11.22171256,8824,2.488493641,4133
WI,2001.4,2001,4,245336,1003489,934470,15637,0.198842784,9067,11.49977228,8543,2.822190779,3316
WI,2002.1,2002,1,207661,1600423,1532435,18846,0.205908412,8949,12.19631813,7797,4.64525792,877
WI,2002.2,2002,2,153742,1138191,1038110,23784,0.222445018,8604,12.8822649,6971,3.222225594,2477
WI,2002.3,2002,3,134031,942942,854459,20221,0.230927204,8433,13.40197242,6283,2.694623125,3610
WI,2002.4,2002,4,224394,1027494,938670,18884,0.243683925,8138,13.30051847,6430,2.937492706,3029
WI,2003.1,2003,1,207771,1593498,1485199,22139,0.261394588,7534,13.61034104,5963,4.710813066,834
WI,2003.2,2003,2,169482,1125186,1026311,24236,0.260543826,7565,13.50534298,6122,3.227247208,2463
WI,2003.3,2003,3,134710,980156,890343,20499,0.270407134,7249,13.46825722,6178,2.830748391,3294
WI,2003.4,2003,4,209334,1041873,944709,20756,0.274929722,7085,13.78071647,5708,2.977764023,2926
WI,2004.1,2004,1,187998,1489706,1397902,22288,0.272370438,7177,13.93437608,5495,4.404249917,1035
WI,2004.2,2004,2,136327,948390,876316,21899,0.270892714,7226,13.92312123,5511,2.722573678,3553
WI,2004.3,2004,3,117659,793231,722451,16685,0.267049656,7359,13.97716207,5434,2.292433424,4708
WI,2004.4,2004,4,187263,833826,762731,15701,0.259446364,7606,13.95958501,5458,2.385216876,4427
WI,2005.1,2005,1,185333,1325393,1251409,17836,0.255760017,7734,13.50498273,6123,3.90587988,1502
WI,2005.2,2005,2,130904,874789,810677,18623,0.255638567,7739,13.29889703,6432,2.490553259,4125
WI,2005.3,2005,3,113033,759933,693254,14946,0.250841046,7906,13.1621478,6625,2.165079348,5060
WI,2005.4,2005,4,183650,817462,745048,14769,0.248089857,8003,13.32344209,6401,2.303878542,4676
