st,CYQ,year,quarter,TFBalance,TFPCTW,TFPCTW_Rank,Interest,HCM,AHCM,AHCM_Rank
UT,2013.1,2013,1,504390,1.297026846,11,3232,0.63,1.12,6
UT,2013.2,2013,2,568679,1.406059321,11,3454,0.63,1.12,7
UT,2013.3,2013,3,632260,1.537435241,12,3706,0.63,1.12,7
UT,2013.4,2013,4,659509,1.59846606,13,3969,0.79,1.4,5
UT,2014.1,2014,1,658079,1.564301279,13,3954,0.79,1.4,5
UT,2014.2,2014,2,731243,1.742366003,12,4301,0.79,1.4,5
UT,2014.3,2014,3,788402,1.84111505,12,4569,0.8,1.41,5
UT,2014.4,2014,4,820594,1.882755888,12,4815,0.93,1.65,5
UT,2015.1,2015,1,825681,1.880507225,9,4890,0.93,1.65,5
UT,2015.2,2015,2,881481,1.950857433,11,5069,0.93,1.65,5
UT,2015.3,2015,3,925550,2.011481828,12,5149,0.93,1.65,5
UT,2015.4,2015,4,946273,2.025654688,11,5308,1,1.77,5
UT,2016.1,2016,1,936086,1.961304832,10,5339,1,1.77,5
UT,2016.2,2016,2,972460,1.979577909,11,5401,1,1.76,4
UT,2016.3,2016,3,1001769,2.029946223,11,5588,1,1.76,4
UT,2016.4,2016,4,1014246,2.04454699,11,5674,1.01,1.79,4
UT,2017.1,2017,1,997097,1.938668354,10,5626,1.01,1.79,4
UT,2017.2,2017,2,1035592,2.019587311,11,5756,1.01,1.79,4
UT,2017.3,2017,3,1064685,2.030292589,12,5936,1.01,1.79,4
UT,2017.4,2017,4,1077211,2.006060932,11,6023,0.99,1.75,5
UT,2018.1,2018,1,1065237.478,2.003891075,11,5996.83324,0.99,1.75,5
VA,1971.1,1971,1,NA,NA,47,NA,NA,NA,NA
VA,1971.2,1971,2,NA,NA,47,NA,NA,NA,NA
VA,1971.3,1971,3,NA,NA,47,NA,NA,NA,NA
VA,1971.4,1971,4,NA,NA,47,NA,NA,NA,NA
VA,1972.1,1972,1,NA,NA,47,NA,NA,NA,NA
VA,1972.2,1972,2,NA,NA,47,NA,NA,NA,NA
VA,1972.3,1972,3,NA,NA,47,NA,NA,NA,NA
VA,1972.4,1972,4,NA,NA,47,NA,NA,NA,NA
VA,1973.1,1973,1,NA,NA,47,NA,NA,NA,NA
VA,1973.2,1973,2,NA,NA,47,NA,NA,NA,NA
VA,1973.3,1973,3,NA,NA,47,NA,NA,NA,NA
VA,1973.4,1973,4,NA,NA,47,NA,NA,NA,NA
VA,1974.1,1974,1,NA,NA,47,NA,NA,NA,NA
VA,1974.2,1974,2,NA,NA,47,NA,NA,NA,NA
VA,1974.3,1974,3,NA,NA,47,NA,NA,NA,NA
VA,1974.4,1974,4,NA,NA,47,NA,NA,NA,NA
VA,1975.1,1975,1,NA,NA,47,NA,NA,NA,NA
VA,1975.2,1975,2,NA,NA,47,NA,NA,NA,NA
VA,1975.3,1975,3,NA,NA,47,NA,NA,NA,NA
VA,1975.4,1975,4,NA,NA,47,NA,NA,NA,NA
VA,1976.1,1976,1,NA,NA,47,NA,NA,NA,NA
VA,1976.2,1976,2,NA,NA,47,NA,NA,NA,NA
VA,1976.3,1976,3,NA,NA,47,NA,NA,NA,NA
VA,1976.4,1976,4,NA,NA,47,NA,NA,NA,NA
VA,1977.1,1977,1,NA,NA,47,NA,NA,NA,NA
VA,1977.2,1977,2,NA,NA,47,NA,NA,NA,NA
VA,1977.3,1977,3,NA,NA,47,NA,NA,NA,NA
VA,1977.4,1977,4,NA,NA,47,NA,NA,NA,NA
VA,1978.1,1978,1,NA,NA,47,NA,NA,NA,NA
VA,1978.2,1978,2,NA,NA,47,NA,NA,NA,NA
VA,1978.3,1978,3,NA,NA,47,NA,NA,NA,NA
VA,1978.4,1978,4,NA,NA,47,NA,NA,NA,NA
VA,1979.1,1979,1,NA,NA,47,NA,NA,NA,NA
VA,1979.2,1979,2,NA,NA,47,NA,NA,NA,NA
VA,1979.3,1979,3,NA,NA,47,NA,NA,NA,NA
VA,1979.4,1979,4,NA,NA,47,NA,NA,NA,NA
VA,1980.1,1980,1,NA,NA,47,NA,NA,NA,NA
VA,1980.2,1980,2,NA,NA,47,NA,NA,NA,NA
VA,1980.3,1980,3,NA,NA,47,NA,NA,NA,NA
VA,1980.4,1980,4,NA,NA,47,NA,NA,NA,NA
VA,1981.1,1981,1,NA,NA,47,NA,NA,NA,NA
VA,1981.2,1981,2,NA,NA,47,NA,NA,NA,NA
VA,1981.3,1981,3,NA,NA,47,NA,NA,NA,NA
VA,1981.4,1981,4,NA,NA,47,NA,NA,NA,NA
VA,1982.1,1982,1,NA,NA,47,NA,NA,NA,NA
VA,1982.2,1982,2,NA,NA,47,NA,NA,NA,NA
VA,1982.3,1982,3,NA,NA,47,NA,NA,NA,NA
VA,1982.4,1982,4,NA,NA,47,NA,NA,NA,NA
VA,1983.1,1983,1,NA,NA,47,NA,NA,NA,NA
VA,1983.2,1983,2,NA,NA,47,NA,NA,NA,NA
VA,1983.3,1983,3,NA,NA,47,NA,NA,NA,NA
VA,1983.4,1983,4,NA,NA,47,NA,NA,NA,NA
VA,1984.1,1984,1,NA,NA,47,NA,NA,NA,NA
VA,1984.2,1984,2,NA,NA,47,NA,NA,NA,NA
VA,1984.3,1984,3,NA,NA,47,NA,NA,NA,NA
VA,1984.4,1984,4,NA,NA,47,NA,NA,NA,NA
VA,1985.1,1985,1,NA,NA,47,NA,NA,NA,NA
VA,1985.2,1985,2,NA,NA,47,NA,NA,NA,NA
VA,1985.3,1985,3,NA,NA,47,NA,NA,NA,NA
VA,1985.4,1985,4,NA,NA,47,NA,NA,NA,NA
VA,1986.1,1986,1,NA,NA,47,NA,NA,NA,NA
VA,1986.2,1986,2,NA,NA,47,NA,NA,NA,NA
VA,1986.3,1986,3,NA,NA,47,NA,NA,NA,NA
VA,1986.4,1986,4,NA,NA,47,NA,NA,NA,NA
VA,1987.1,1987,1,NA,NA,47,NA,NA,NA,NA
VA,1987.2,1987,2,NA,NA,47,NA,NA,NA,NA
VA,1987.3,1987,3,NA,NA,47,NA,NA,NA,NA
VA,1987.4,1987,4,NA,NA,47,NA,NA,NA,NA
VA,1988.1,1988,1,NA,NA,47,NA,NA,NA,NA
VA,1988.2,1988,2,NA,NA,47,NA,NA,NA,NA
VA,1988.3,1988,3,NA,NA,47,NA,NA,NA,NA
VA,1988.4,1988,4,NA,NA,47,NA,NA,NA,NA
VA,1989.1,1989,1,NA,NA,47,NA,NA,NA,NA
VA,1989.2,1989,2,NA,NA,47,NA,NA,NA,NA
VA,1989.3,1989,3,NA,NA,47,NA,NA,NA,NA
VA,1989.4,1989,4,NA,NA,47,NA,NA,NA,NA
VA,1990.1,1990,1,NA,NA,47,NA,NA,NA,NA
VA,1990.2,1990,2,NA,NA,47,NA,NA,NA,NA
VA,1990.3,1990,3,NA,NA,47,NA,NA,NA,NA
VA,1990.4,1990,4,NA,NA,47,NA,NA,NA,NA
VA,1991.1,1991,1,NA,NA,47,NA,NA,NA,NA
VA,1991.2,1991,2,NA,NA,47,NA,NA,NA,NA
VA,1991.3,1991,3,NA,NA,47,NA,NA,NA,NA
VA,1991.4,1991,4,NA,NA,47,NA,NA,NA,NA
VA,1992.1,1992,1,NA,NA,47,NA,NA,NA,NA
VA,1992.2,1992,2,NA,NA,47,NA,NA,NA,NA
VA,1992.3,1992,3,NA,NA,47,NA,NA,NA,NA
VA,1992.4,1992,4,NA,NA,47,NA,NA,NA,NA
VA,1993.1,1993,1,NA,NA,47,NA,NA,NA,NA
VA,1993.2,1993,2,NA,NA,47,NA,NA,NA,NA
VA,1993.3,1993,3,NA,NA,47,NA,NA,NA,NA
VA,1993.4,1993,4,NA,NA,47,NA,NA,NA,NA
VA,1994.1,1994,1,NA,NA,47,NA,NA,NA,NA
VA,1994.2,1994,2,NA,NA,47,NA,NA,NA,NA
VA,1994.3,1994,3,NA,NA,47,NA,NA,NA,NA
VA,1994.4,1994,4,NA,NA,47,NA,NA,NA,NA
VA,1995.1,1995,1,NA,NA,47,NA,NA,NA,NA
VA,1995.2,1995,2,NA,NA,47,NA,NA,NA,NA
VA,1995.3,1995,3,NA,NA,47,NA,NA,NA,NA
VA,1995.4,1995,4,NA,NA,47,NA,NA,NA,NA
VA,1996.1,1996,1,NA,NA,47,NA,NA,NA,NA
VA,1996.2,1996,2,NA,NA,47,NA,NA,NA,NA
VA,1996.3,1996,3,NA,NA,47,NA,NA,NA,NA
VA,1996.4,1996,4,NA,NA,47,NA,NA,NA,NA
VA,1997.1,1997,1,NA,NA,47,NA,NA,NA,NA
VA,1997.2,1997,2,NA,NA,47,NA,NA,NA,NA
VA,1997.3,1997,3,NA,NA,47,NA,NA,NA,NA
VA,1997.4,1997,4,NA,NA,47,NA,NA,NA,NA
VA,1998.1,1998,1,NA,NA,47,NA,NA,NA,NA
VA,1998.2,1998,2,NA,NA,47,NA,NA,NA,NA
VA,1998.3,1998,3,NA,NA,47,NA,NA,NA,NA
VA,1998.4,1998,4,NA,NA,47,NA,NA,NA,NA
VA,1999.1,1999,1,NA,NA,47,NA,NA,NA,NA
VA,1999.2,1999,2,NA,NA,47,NA,NA,NA,NA
VA,1999.3,1999,3,NA,NA,47,NA,NA,NA,NA
VA,1999.4,1999,4,NA,NA,47,NA,NA,NA,NA
VA,2000.1,2000,1,NA,NA,47,NA,NA,NA,NA
VA,2000.2,2000,2,NA,NA,47,NA,NA,NA,NA
VA,2000.3,2000,3,NA,NA,47,NA,NA,NA,NA
VA,2000.4,2000,4,NA,NA,47,NA,0.84,1.3,19
VA,2001.1,2001,1,NA,NA,47,NA,0.79,1.3,19
VA,2001.2,2001,2,NA,NA,47,NA,0.79,1.32,19
VA,2001.3,2001,3,NA,NA,47,NA,0.76,1.32,19
VA,2001.4,2001,4,NA,NA,47,NA,0.67,1.04,23
VA,2002.1,2002,1,NA,NA,47,NA,0.7,1.04,23
VA,2002.2,2002,2,NA,NA,47,NA,0.62,1.07,23
VA,2002.3,2002,3,NA,NA,47,NA,0.55,1.07,23
VA,2002.4,2002,4,NA,NA,47,NA,0.45,0.69,33
VA,2003.1,2003,1,407081,0.410588129,45,7614,0.31,0.69,33
VA,2003.2,2003,2,391009,0.392039751,47,6075,0.3,0.7,33
VA,2003.3,2003,3,320103,0.318080376,47,5499,0.24,0.7,33
VA,2003.4,2003,4,226323,0.22265588,45,4174,0.17,0.27,42
VA,2004.1,2004,1,122181,0.118555242,44,2681,0.17,0.27,42
VA,2004.2,2004,2,295682,0.278375106,46,3412,0.17,0.27,42
VA,2004.3,2004,3,311877,0.286643967,45,4390,0.17,0.27,41
VA,2004.4,2004,4,292018,0.264629263,45,4243,0.2,0.31,39
VA,2005.1,2005,1,249150,0.22171141,42,3870,0.2,0.31,39
VA,2005.2,2005,2,478665,0.410481775,43,5511,0.2,0.31,39
VA,2005.3,2005,3,517122,0.438877728,43,6063,0.2,0.31,39
VA,2005.4,2005,4,517974,0.433669137,42,6140,0.33,0.52,32
VA,2006.1,2006,1,489291,0.394593667,38,5969,0.33,0.52,32
VA,2006.2,2006,2,720770,0.583181798,43,7485,0.33,0.52,32
VA,2006.3,2006,3,741844,0.582153914,44,8826,0.33,0.52,32
VA,2006.4,2006,4,713062,0.549515411,41,8628,0.42,0.66,28
VA,2007.1,2007,1,669756,0.528284271,39,8301,0.42,0.66,28
VA,2007.2,2007,2,812590,0.634776099,39,9411,0.43,0.67,28
VA,2007.3,2007,3,814180,0.620932554,39,10111,0.43,0.67,28
VA,2007.4,2007,4,775202,0.583442884,40,9703,0.44,0.7,28
VA,2008.1,2008,1,701406,0.522092741,38,9166,0.44,0.7,28
VA,2008.2,2008,2,779103,0.574555026,38,9318,0.45,0.71,28
VA,2008.3,2008,3,731008,0.541297901,39,9093,0.45,0.71,28
VA,2008.4,2008,4,616445,0.4573507,39,8033,0.35,0.55,28
VA,2009.1,2009,1,403983,0.297985834,31,6091,0.35,0.55,28
VA,2009.2,2009,2,363455,0.267688217,31,4456,0.35,0.55,28
VA,2009.3,2009,3,129441,0.097872238,30,2818,0.35,0.55,28
VA,2009.4,2009,4,68552,0.05275615,34,547,N.A.,N.A.,N.A.
VA,2010.1,2010,1,68077,0.052781086,26,0,N.A.,N.A.,N.A.
VA,2010.2,2010,2,232514,0.178784671,38,0,N.A.,N.A.,N.A.
VA,2010.3,2010,3,163866,0.125842234,36,0,N.A.,N.A.,N.A.
VA,2010.4,2010,4,63269,0.047944769,33,0,N.A.,N.A.,N.A.
VA,2011.1,2011,1,61052,0.045014755,27,0,N.A.,N.A.,N.A.
VA,2011.2,2011,2,59404,0.043111471,39,0,N.A.,N.A.,N.A.
VA,2011.3,2011,3,57869,0.041191567,40,0,N.A.,N.A.,N.A.
VA,2011.4,2011,4,55334,0.039203244,36,0,N.A.,N.A.,N.A.
VA,2012.1,2012,1,48056,0.033588205,32,0,N.A.,N.A.,N.A.
VA,2012.2,2012,2,76415,0.054143589,41,486,N.A.,N.A.,N.A.
VA,2012.3,2012,3,63233,0.043953163,47,583,N.A.,N.A.,N.A.
VA,2012.4,2012,4,47016,0.032231464,43,462,0.02,0.04,28
VA,2013.1,2013,1,43996,0.03080374,41,59,0.02,0.04,28
VA,2013.2,2013,2,279571,0.191314135,40,1292,0.02,0.04,28
VA,2013.3,2013,3,267652,0.181318087,41,1769,0.02,0.04,28
VA,2013.4,2013,4,219464,0.149019887,41,1531,0.11,0.21,27
VA,2014.1,2014,1,138831,0.093886729,39,1109,0.11,0.21,27
VA,2014.2,2014,2,486782,0.332393552,39,2316,0.11,0.21,27
VA,2014.3,2014,3,497498,0.337811796,38,3018,0.11,0.21,27
VA,2014.4,2014,4,473102,0.318474339,37,2944,0.24,0.44,27
VA,2015.1,2015,1,431508,0.289097754,37,2716,0.24,0.44,27
VA,2015.2,2015,2,759029,0.501148777,38,3853,0.24,0.44,27
VA,2015.3,2015,3,777568,0.507084464,40,4427,0.24,0.44,27
VA,2015.4,2015,4,769647,0.495405825,39,4430,0.38,0.68,29
VA,2016.1,2016,1,728790,0.461698482,37,4300,0.38,0.68,29
VA,2016.2,2016,2,978294,0.606444486,38,5096,0.37,0.67,30
VA,2016.3,2016,3,977203,0.610341817,41,5563,0.37,0.67,30
VA,2016.4,2016,4,966776,0.606834419,39,5493,0.47,0.84,28
VA,2017.1,2017,1,931338,0.56935754,37,5342,0.47,0.84,28
VA,2017.2,2017,2,1167935,0.719295769,38,6179,0.46,0.82,28
VA,2017.3,2017,3,1166120,0.696998474,39,6619,0.46,0.82,28
VA,2017.4,2017,4,1148066,0.6717549,39,6520,0.51,0.92,26
VA,2018.1,2018,1,1116572.668,0.666322938,39,6358.19792,0.51,0.92,26
VI,1971.1,1971,1,NA,NA,48,NA,NA,NA,NA
VI,1971.2,1971,2,NA,NA,48,NA,NA,NA,NA
VI,1971.3,1971,3,NA,NA,48,NA,NA,NA,NA
VI,1971.4,1971,4,NA,NA,48,NA,NA,NA,NA
VI,1972.1,1972,1,NA,NA,48,NA,NA,NA,NA
VI,1972.2,1972,2,NA,NA,48,NA,NA,NA,NA
VI,1972.3,1972,3,NA,NA,48,NA,NA,NA,NA
VI,1972.4,1972,4,NA,NA,48,NA,NA,NA,NA
VI,1973.1,1973,1,NA,NA,48,NA,NA,NA,NA
VI,1973.2,1973,2,NA,NA,48,NA,NA,NA,NA
VI,1973.3,1973,3,NA,NA,48,NA,NA,NA,NA
VI,1973.4,1973,4,NA,NA,48,NA,NA,NA,NA
VI,1974.1,1974,1,NA,NA,48,NA,NA,NA,NA
VI,1974.2,1974,2,NA,NA,48,NA,NA,NA,NA
VI,1974.3,1974,3,NA,NA,48,NA,NA,NA,NA
VI,1974.4,1974,4,NA,NA,48,NA,NA,NA,NA
VI,1975.1,1975,1,NA,NA,48,NA,NA,NA,NA
VI,1975.2,1975,2,NA,NA,48,NA,NA,NA,NA
VI,1975.3,1975,3,NA,NA,48,NA,NA,NA,NA
VI,1975.4,1975,4,NA,NA,48,NA,NA,NA,NA
VI,1976.1,1976,1,NA,NA,48,NA,NA,NA,NA
VI,1976.2,1976,2,NA,NA,48,NA,NA,NA,NA
VI,1976.3,1976,3,NA,NA,48,NA,NA,NA,NA
VI,1976.4,1976,4,NA,NA,48,NA,NA,NA,NA
VI,1977.1,1977,1,NA,NA,48,NA,NA,NA,NA
VI,1977.2,1977,2,NA,NA,48,NA,NA,NA,NA
VI,1977.3,1977,3,NA,NA,48,NA,NA,NA,NA
VI,1977.4,1977,4,NA,NA,48,NA,NA,NA,NA
VI,1978.1,1978,1,NA,NA,48,NA,NA,NA,NA
VI,1978.2,1978,2,NA,NA,48,NA,NA,NA,NA
VI,1978.3,1978,3,NA,NA,48,NA,NA,NA,NA
VI,1978.4,1978,4,NA,NA,48,NA,NA,NA,NA
VI,1979.1,1979,1,NA,NA,48,NA,NA,NA,NA
VI,1979.2,1979,2,NA,NA,48,NA,NA,NA,NA
VI,1979.3,1979,3,NA,NA,48,NA,NA,NA,NA
VI,1979.4,1979,4,NA,NA,48,NA,NA,NA,NA
VI,1980.1,1980,1,NA,NA,48,NA,NA,NA,NA
VI,1980.2,1980,2,NA,NA,48,NA,NA,NA,NA
VI,1980.3,1980,3,NA,NA,48,NA,NA,NA,NA
VI,1980.4,1980,4,NA,NA,48,NA,NA,NA,NA
VI,1981.1,1981,1,NA,NA,48,NA,NA,NA,NA
VI,1981.2,1981,2,NA,NA,48,NA,NA,NA,NA
VI,1981.3,1981,3,NA,NA,48,NA,NA,NA,NA
VI,1981.4,1981,4,NA,NA,48,NA,NA,NA,NA
VI,1982.1,1982,1,NA,NA,48,NA,NA,NA,NA
VI,1982.2,1982,2,NA,NA,48,NA,NA,NA,NA
VI,1982.3,1982,3,NA,NA,48,NA,NA,NA,NA
VI,1982.4,1982,4,NA,NA,48,NA,NA,NA,NA
VI,1983.1,1983,1,NA,NA,48,NA,NA,NA,NA
VI,1983.2,1983,2,NA,NA,48,NA,NA,NA,NA
VI,1983.3,1983,3,NA,NA,48,NA,NA,NA,NA
VI,1983.4,1983,4,NA,NA,48,NA,NA,NA,NA
VI,1984.1,1984,1,NA,NA,48,NA,NA,NA,NA
VI,1984.2,1984,2,NA,NA,48,NA,NA,NA,NA
VI,1984.3,1984,3,NA,NA,48,NA,NA,NA,NA
VI,1984.4,1984,4,NA,NA,48,NA,NA,NA,NA
VI,1985.1,1985,1,NA,NA,48,NA,NA,NA,NA
VI,1985.2,1985,2,NA,NA,48,NA,NA,NA,NA
VI,1985.3,1985,3,NA,NA,48,NA,NA,NA,NA
VI,1985.4,1985,4,NA,NA,48,NA,NA,NA,NA
VI,1986.1,1986,1,NA,NA,48,NA,NA,NA,NA
VI,1986.2,1986,2,NA,NA,48,NA,NA,NA,NA
VI,1986.3,1986,3,NA,NA,48,NA,NA,NA,NA
VI,1986.4,1986,4,NA,NA,48,NA,NA,NA,NA
VI,1987.1,1987,1,NA,NA,48,NA,NA,NA,NA
VI,1987.2,1987,2,NA,NA,48,NA,NA,NA,NA
VI,1987.3,1987,3,NA,NA,48,NA,NA,NA,NA
VI,1987.4,1987,4,NA,NA,48,NA,NA,NA,NA
VI,1988.1,1988,1,NA,NA,48,NA,NA,NA,NA
VI,1988.2,1988,2,NA,NA,48,NA,NA,NA,NA
VI,1988.3,1988,3,NA,NA,48,NA,NA,NA,NA
VI,1988.4,1988,4,NA,NA,48,NA,NA,NA,NA
VI,1989.1,1989,1,NA,NA,48,NA,NA,NA,NA
VI,1989.2,1989,2,NA,NA,48,NA,NA,NA,NA
VI,1989.3,1989,3,NA,NA,48,NA,NA,NA,NA
VI,1989.4,1989,4,NA,NA,48,NA,NA,NA,NA
VI,1990.1,1990,1,NA,NA,48,NA,NA,NA,NA
VI,1990.2,1990,2,NA,NA,48,NA,NA,NA,NA
VI,1990.3,1990,3,NA,NA,48,NA,NA,NA,NA
VI,1990.4,1990,4,NA,NA,48,NA,NA,NA,NA
VI,1991.1,1991,1,NA,NA,48,NA,NA,NA,NA
VI,1991.2,1991,2,NA,NA,48,NA,NA,NA,NA
VI,1991.3,1991,3,NA,NA,48,NA,NA,NA,NA
VI,1991.4,1991,4,NA,NA,48,NA,NA,NA,NA
VI,1992.1,1992,1,NA,NA,48,NA,NA,NA,NA
VI,1992.2,1992,2,NA,NA,48,NA,NA,NA,NA
VI,1992.3,1992,3,NA,NA,48,NA,NA,NA,NA
VI,1992.4,1992,4,NA,NA,48,NA,NA,NA,NA
VI,1993.1,1993,1,NA,NA,48,NA,NA,NA,NA
VI,1993.2,1993,2,NA,NA,48,NA,NA,NA,NA
VI,1993.3,1993,3,NA,NA,48,NA,NA,NA,NA
VI,1993.4,1993,4,NA,NA,48,NA,NA,NA,NA
VI,1994.1,1994,1,NA,NA,48,NA,NA,NA,NA
VI,1994.2,1994,2,NA,NA,48,NA,NA,NA,NA
VI,1994.3,1994,3,NA,NA,48,NA,NA,NA,NA
VI,1994.4,1994,4,NA,NA,48,NA,NA,NA,NA
VI,1995.1,1995,1,NA,NA,48,NA,NA,NA,NA
VI,1995.2,1995,2,NA,NA,48,NA,NA,NA,NA
VI,1995.3,1995,3,NA,NA,48,NA,NA,NA,NA
VI,1995.4,1995,4,NA,NA,48,NA,NA,NA,NA
VI,1996.1,1996,1,NA,NA,48,NA,NA,NA,NA
VI,1996.2,1996,2,NA,NA,48,NA,NA,NA,NA
VI,1996.3,1996,3,NA,NA,48,NA,NA,NA,NA
VI,1996.4,1996,4,NA,NA,48,NA,NA,NA,NA
VI,1997.1,1997,1,NA,NA,48,NA,NA,NA,NA
VI,1997.2,1997,2,NA,NA,48,NA,NA,NA,NA
VI,1997.3,1997,3,NA,NA,48,NA,NA,NA,NA
VI,1997.4,1997,4,NA,NA,48,NA,NA,NA,NA
VI,1998.1,1998,1,NA,NA,48,NA,NA,NA,NA
VI,1998.2,1998,2,NA,NA,48,NA,NA,NA,NA
VI,1998.3,1998,3,NA,NA,48,NA,NA,NA,NA
VI,1998.4,1998,4,NA,NA,48,NA,NA,NA,NA
VI,1999.1,1999,1,NA,NA,48,NA,NA,NA,NA
VI,1999.2,1999,2,NA,NA,48,NA,NA,NA,NA
VI,1999.3,1999,3,NA,NA,48,NA,NA,NA,NA
VI,1999.4,1999,4,NA,NA,48,NA,NA,NA,NA
VI,2000.1,2000,1,NA,NA,48,NA,NA,NA,NA
VI,2000.2,2000,2,NA,NA,48,NA,NA,NA,NA
VI,2000.3,2000,3,NA,NA,48,NA,NA,NA,NA
VI,2000.4,2000,4,NA,NA,48,NA,2.98,3.71,1
VI,2001.1,2001,1,NA,NA,48,NA,2.98,3.71,1
VI,2001.2,2001,2,NA,NA,48,NA,2.76,3.33,1
VI,2001.3,2001,3,NA,NA,48,NA,2.51,3.33,1
VI,2001.4,2001,4,NA,NA,48,NA,2.41,2.84,1
VI,2002.1,2002,1,NA,NA,48,NA,2.4,2.84,1
VI,2002.2,2002,2,NA,NA,48,NA,2.38,3.03,1
VI,2002.3,2002,3,NA,NA,48,NA,2.33,3.03,1
VI,2002.4,2002,4,NA,NA,48,NA,2.17,2.49,2
VI,2003.1,2003,1,48772,5.974343392,1,783,2.07,2.49,2
VI,2003.2,2003,2,44566,5.620344152,1,690,1.95,2.56,2
VI,2003.3,2003,3,38633,5.078863434,1,616,1.73,2.56,2
VI,2003.4,2003,4,36462,4.997744431,1,566,1.73,1.95,3
VI,2004.1,2004,1,36990,4.975128203,1,556,1.73,1.95,3
VI,2004.2,2004,2,37133,4.664680208,1,521,1.61,1.87,3
VI,2004.3,2004,3,36434,4.39572865,1,504,1.61,1.87,3
VI,2004.4,2004,4,36012,4.165464861,1,494,1.44,1.67,4
VI,2005.1,2005,1,35260,3.855116793,1,498,1.44,1.67,4
VI,2005.2,2005,2,34690,3.682880284,1,479,1.41,1.63,4
VI,2005.3,2005,3,33493,3.264019402,2,402,1.41,1.63,4
VI,2005.4,2005,4,32277,3.124281073,3,382,1.08,1.25,9
VI,2006.1,2006,1,31540,3.098769398,2,375,1.08,1.25,9
VI,2006.2,2006,2,31399,3.076932553,4,367,1.13,1.31,9
VI,2006.3,2006,3,30549,3.101467716,6,364,1.13,1.31,9
VI,2006.4,2006,4,29396,2.8683877,8,351,0.99,1.15,13
VI,2007.1,2007,1,28252,2.698803594,9,342,0.99,1.15,13
VI,2007.2,2007,2,26681,2.528437838,11,332,0.99,1.14,12
VI,2007.3,2007,3,25186,2.329490467,13,317,0.99,1.14,12
VI,2007.4,2007,4,22287,1.96504253,14,291,0.68,0.78,27
VI,2008.1,2008,1,20147,1.750537,15,262,0.68,0.78,27
VI,2008.2,2008,2,17869,1.56702796,17,229,0.7,0.8,25
VI,2008.3,2008,3,15162,1.303661956,21,195,0.7,0.8,25
VI,2008.4,2008,4,11499,1.037356964,22,157,0.36,0.42,30
VI,2009.1,2009,1,8148,0.744848416,23,117,0.36,0.42,30
VI,2009.2,2009,2,3210,0.288168308,30,66,0.36,0.41,30
VI,2009.3,2009,3,276,0.026227686,39,0,0.36,0.41,30
VI,2009.4,2009,4,809,0.078365902,30,0,N.A.,N.A.,N.A.
VI,2010.1,2010,1,610,0.060056213,23,0,N.A.,N.A.,N.A.
VI,2010.2,2010,2,933,0.093176845,46,0,N.A.,N.A.,N.A.
VI,2010.3,2010,3,487,0.04622796,44,0,N.A.,N.A.,N.A.
VI,2010.4,2010,4,194,0.018341048,40,0,N.A.,N.A.,N.A.
VI,2011.1,2011,1,73,0.006751179,50,0,N.A.,N.A.,N.A.
VI,2011.2,2011,2,98,0.00864896,50,0,N.A.,N.A.,N.A.
VI,2011.3,2011,3,144,0.012875205,48,0,N.A.,N.A.,N.A.
VI,2011.4,2011,4,905,0.080831192,33,0,N.A.,N.A.,N.A.
VI,2012.1,2012,1,1203,0.108371674,27,0,N.A.,N.A.,N.A.
VI,2012.2,2012,2,2066,0.193174668,34,0,N.A.,N.A.,N.A.
VI,2012.3,2012,3,3147,0.298753402,32,0,N.A.,N.A.,N.A.
VI,2012.4,2012,4,4144,0.37073694,28,0,N.A.,N.A.,N.A.
VI,2013.1,2013,1,4494,0.41824263,25,0,N.A.,N.A.,N.A.
VI,2013.2,2013,2,7382,0.757276063,23,0,N.A.,N.A.,N.A.
VI,2013.3,2013,3,9907,1.03925458,17,0,N.A.,N.A.,N.A.
VI,2013.4,2013,4,12362,1.452322207,14,0,N.A.,N.A.,N.A.
VI,2014.1,2014,1,13642,1.620932403,12,0,N.A.,N.A.,N.A.
VI,2014.2,2014,2,7553,0.846418539,24,0,N.A.,N.A.,N.A.
VI,2014.3,2014,3,7261,0.808242333,24,0,N.A.,N.A.,N.A.
VI,2014.4,2014,4,5728,0.632843614,27,0,N.A.,N.A.,N.A.
VI,2015.1,2015,1,4368,0.478403218,30,0,N.A.,N.A.,N.A.
VI,2015.2,2015,2,4060,0.444927551,41,0,N.A.,N.A.,N.A.
VI,2015.3,2015,3,3826,0.427098929,43,0,N.A.,N.A.,N.A.
VI,2015.4,2015,4,2478,0.276768364,45,0,N.A.,N.A.,N.A.
VI,2016.1,2016,1,1661,0.183432213,45,0,N.A.,N.A.,N.A.
VI,2016.2,2016,2,3596,0.39178274,45,0,N.A.,N.A.,N.A.
VI,2016.3,2016,3,4044,0.439105662,45,0,N.A.,N.A.,N.A.
VI,2016.4,2016,4,3359,0.358127602,46,0,N.A.,N.A.,N.A.
VI,2017.1,2017,1,3005,0.313716509,43,0,N.A.,N.A.,N.A.
VI,2017.2,2017,2,5074,0.535401255,46,0,N.A.,N.A.,N.A.
VI,2017.3,2017,3,5328,0.556153628,45,0,N.A.,N.A.,N.A.
VI,2017.4,2017,4,373,0.037971269,52,0,N.A.,N.A.,N.A.
VI,2018.1,2018,1,1205.01302,0.127187241,51,0,N.A.,N.A.,N.A.
