st,CYQ,year,quarter,State_Revenue,Rate_On_Total_Wages,Rate_On_Total_Wages_Rank,Rate_On_Taxable_Wages,Rate_On_Taxable_Wages_Rank,TWB
KY,1990.3,1990,3,182961.3338,0.855394892,29,2.046867324,23,8000
KY,1990.4,1990,4,180545.1225,0.827892056,27,2.00351677,22,8000
KY,1991.1,1991,1,178915.8737,0.804057391,30,1.976530676,22,8000
KY,1991.2,1991,2,181484.0762,0.778920588,30,1.957330559,22,8000
KY,1991.3,1991,3,181939.2639,0.786843428,28,1.973335035,21,8000
KY,1991.4,1991,4,183057.6253,0.787343931,25,1.984197341,22,8000
KY,1992.1,1992,1,183152.4762,0.783762033,24,1.990448364,22,8000
KY,1992.2,1992,2,196137.19,0.778782988,24,1.992918473,21,8000
KY,1992.3,1992,3,202152.9715,0.826397079,20,2.098185836,21,8000
KY,1992.4,1992,4,205442.0555,0.836687599,20,2.147555599,21,8000
KY,1993.1,1993,1,208876.9673,0.833223404,20,2.171456304,22,8000
KY,1993.2,1993,2,209414.6051,0.819218517,20,2.189343558,22,8000
KY,1993.3,1993,3,211145.5762,0.807062156,28,2.143894233,23,8000
KY,1993.4,1993,4,213013.7456,0.805085889,29,2.138993675,25,8000
KY,1994.1,1994,1,215236.3721,0.801719568,30,2.143249049,25,8000
KY,1994.2,1994,2,217588.3576,0.798244543,31,2.14214532,26,8000
KY,1994.3,1994,3,222797.0178,0.80589243,31,2.146275587,24,8000
KY,1994.4,1994,4,224914.3567,0.796888938,31,2.140495719,23,8000
KY,1995.1,1995,1,227142.4359,0.785326159,31,2.132440695,23,8000
KY,1995.2,1995,2,237129.7635,0.78211124,31,2.133805774,22,8000
KY,1995.3,1995,3,233275.3841,0.79328721,32,2.12146365,21,8000
KY,1995.4,1995,4,231032.4947,0.775357429,31,2.109362354,19,8000
KY,1996.1,1996,1,230052.3734,0.764378506,30,2.103239953,19,8000
KY,1996.2,1996,2,231453.7035,0.751906893,30,2.093237157,20,8000
KY,1996.3,1996,3,232334.028,0.747515126,28,2.06813292,21,8000
KY,1996.4,1996,4,233056.0026,0.739039345,28,2.061569829,21,8000
KY,1997.1,1997,1,234377.6241,0.730301222,28,2.062416871,21,8000
KY,1997.2,1997,2,253656.4596,0.719095899,30,2.061679897,21,8000
KY,1997.3,1997,3,259231.8431,0.737077422,26,2.090625344,19,8000
KY,1997.4,1997,4,262934.491,0.732035646,26,2.103675773,18,8000
KY,1998.1,1998,1,268513.863,0.72719599,25,2.115628241,19,8000
KY,1998.2,1998,2,264067.1436,0.717561969,25,2.119552708,18,8000
KY,1998.3,1998,3,262977.6214,0.713818945,24,2.09306817,18,8000
KY,1998.4,1998,4,263279.6842,0.70559231,23,2.087690564,18,8000
KY,1999.1,1999,1,262372.6023,0.69411182,23,2.080317845,18,8000
KY,1999.2,1999,2,255757.4756,0.68493129,22,2.080928148,16,8000
KY,1999.3,1999,3,250851.5366,0.646107415,24,1.95045881,19,8000
KY,1999.4,1999,4,246763.1926,0.624984959,24,1.894068226,19,8000
KY,2000.1,2000,1,244243.2339,0.604084796,25,1.857640345,21,8000
KY,2000.2,2000,2,260300.5834,0.58956028,25,1.836483895,21,8000
KY,2000.3,2000,3,257912.7248,0.607738163,24,1.865731191,21,8000
KY,2000.4,2000,4,256715.1016,0.595684865,26,1.871706488,21,8000
KY,2001.1,2001,1,256765.7683,0.591101264,25,1.872525388,21,8000
KY,2001.2,2001,2,238408.3451,0.585847258,25,1.864396099,20,8000
KY,2001.3,2001,3,233133.9072,0.550830439,24,1.753244476,20,8000
KY,2001.4,2001,4,229075.9161,0.527810041,25,1.702474994,20,8000
KY,2002.1,2002,1,222748.4959,0.511051676,26,1.673539607,20,8000
KY,2002.2,2002,2,266949.7698,0.496154026,26,1.646631495,21,8000
KY,2002.3,2002,3,277825.9435,0.594897283,24,1.975234066,17,8000
KY,2002.4,2002,4,290272.2825,0.623604643,22,2.092715092,13,8000
KY,2003.1,2003,1,296193.9925,0.641962576,21,2.161820717,13,8000
KY,2003.2,2003,2,307191.331,0.655580538,21,2.222596565,12,8000
KY,2003.3,2003,3,308192.6267,0.675772968,23,2.303189074,13,8000
KY,2003.4,2003,4,308146.804,0.677648381,22,2.327233346,13,8000
KY,2004.1,2004,1,317140.5937,0.673240971,23,2.337342146,14,8000
KY,2004.2,2004,2,329802.8884,0.669761553,23,2.34990993,15,8000
KY,2004.3,2004,3,336598.1372,0.7121246,26,2.495398171,13,8000
KY,2004.4,2004,4,337194.6752,0.717047155,27,2.534935948,16,8000
KY,2005.1,2005,1,336099.2794,0.717601627,27,2.559634127,17,8000
KY,2005.2,2005,2,352259.4896,0.712934107,27,2.575468272,17,8000
KY,2005.3,2005,3,359708.2244,0.746803387,27,2.69344323,15,8000
KY,2005.4,2005,4,363246.0683,0.754248829,27,2.736451516,15,8000
KY,2006.1,2006,1,367604.9244,0.752302872,28,2.758880143,15,8000
KY,2006.2,2006,2,372831.8877,0.759222184,26,2.784114974,14,8000
KY,2006.3,2006,3,368056.7524,0.752952942,26,2.736662402,14,8000
KY,2006.4,2006,4,367301.1077,0.735613205,26,2.718781749,13,8000
KY,2007.1,2007,1,363155.995,0.728605982,25,2.708195721,13,8000
KY,2007.2,2007,2,366966.1663,0.715768484,25,2.694377241,13,8000
KY,2007.3,2007,3,366771.2626,0.707058196,24,2.660847907,14,8000
KY,2007.4,2007,4,367222.9952,0.694576419,23,2.64921145,14,8000
KY,2008.1,2008,1,364928.6557,0.685711954,22,2.641430971,13,8000
KY,2008.2,2008,2,390555.6078,0.677761286,22,2.63630709,13,8000
KY,2008.3,2008,3,392981.7741,0.708073533,21,2.750431879,10,8000
KY,2008.4,2008,4,394663.6255,0.711537658,19,2.786854752,10,8000
KY,2009.1,2009,1,395905.4702,0.711395631,19,2.804549876,10,8000
KY,2009.2,2009,2,394911.5818,0.708964493,19,2.820094834,10,8000
KY,2009.3,2009,3,394806.2896,0.735652766,17,2.971135374,9,8000
KY,2009.4,2009,4,394782.7695,0.748098003,17,3.011867447,9,8000
KY,2010.1,2010,1,400786.3344,0.758136019,17,3.039348587,9,8000
KY,2010.2,2010,2,430204.3875,0.768428028,18,3.065314161,11,8000
KY,2010.3,2010,3,446797.9178,0.834159741,18,3.367628892,8,8000
KY,2010.4,2010,4,459778.5616,0.852290172,19,3.425010201,9,8000
KY,2011.1,2011,1,462990.2307,0.857046455,23,3.463894364,9,8000
KY,2011.2,2011,2,477249.8946,0.863149496,24,3.505080491,9,8000
KY,2011.3,2011,3,475764.9639,0.873379027,26,3.530439469,15,8000
KY,2011.4,2011,4,479455.5974,0.86570337,30,3.538786536,15,8000
KY,2012.1,2012,1,485335.169,0.859872778,32,3.546692116,16,9000
KY,2012.2,2012,2,509961.6994,0.85819425,37,3.545451099,16,9000
KY,2012.3,2012,3,520713.9375,0.895574437,29,3.531946871,15,9000
KY,2012.4,2012,4,522211.2982,0.906649888,29,3.525823737,14,9000
KY,2013.1,2013,1,524521.969,0.913357132,29,3.51491036,14,9300
KY,2013.2,2013,2,524360.8629,0.910132536,29,3.499953476,14,9300
KY,2013.3,2013,3,527772.5916,0.907176533,26,3.456253451,14,9300
KY,2013.4,2013,4,526881.2666,0.901661776,26,3.433744647,14,9300
KY,2014.1,2014,1,529048.6296,0.894290709,26,3.415542042,14,9600
KY,2014.2,2014,2,528954.6145,0.893441092,27,3.411557738,14,9600
KY,2014.3,2014,3,531339.9271,0.882368132,26,3.311060671,12,9600
KY,2014.4,2014,4,536125.414,0.885710695,26,3.296787205,12,9600
KY,2015.1,2015,1,538384.4124,0.884139497,26,3.292049253,12,9900
KY,2015.2,2015,2,543230.7532,0.878771368,24,3.286031451,12,9900
KY,2015.3,2015,3,545695.5313,0.875398549,23,3.212505527,11,9900
KY,2015.4,2015,4,546370.7037,0.87112683,22,3.193854952,11,9900
KY,2016.1,2016,1,549301.5782,0.867857323,23,3.187741483,11,10200
KY,2016.2,2016,2,540152.2343,0.858116911,21,3.179787397,11,10200
KY,2016.3,2016,3,541049.8017,0.848016331,18,3.08982429,10,10200
KY,2016.4,2016,4,544345.7634,0.839880745,15,3.05093311,10,10200
KY,2017.1,2017,1,542091.9296,0.824385459,17,3.02751195,10,10200
KY,2017.2,2017,2,518354.5174,0.815259002,16,3.000612018,10,10200
KY,2017.3,2017,3,498800.6899,0.751989567,16,2.741914755,11,10200
KY,2017.4,2017,4,492773.1693,0.712008812,20,2.64882771,13,10200
KY,2018.1,2018,1,484283.1203,0.695866965,20,2.596427811,13,10200
LA,1971.1,1971,1,NA,NA,19,NA,19,NA
LA,1971.2,1971,2,NA,NA,19,NA,19,NA
LA,1971.3,1971,3,NA,NA,19,NA,19,NA
LA,1971.4,1971,4,NA,NA,19,NA,19,NA
LA,1972.1,1972,1,NA,NA,19,NA,19,NA
LA,1972.2,1972,2,NA,NA,19,NA,19,NA
LA,1972.3,1972,3,NA,NA,19,NA,19,NA
LA,1972.4,1972,4,NA,NA,19,NA,19,NA
LA,1973.1,1973,1,NA,NA,19,NA,19,NA
LA,1973.2,1973,2,NA,NA,19,NA,19,NA
LA,1973.3,1973,3,NA,NA,19,NA,19,NA
LA,1973.4,1973,4,NA,NA,19,NA,19,NA
LA,1974.1,1974,1,NA,NA,19,NA,19,NA
LA,1974.2,1974,2,NA,NA,19,NA,19,NA
LA,1974.3,1974,3,NA,1.731063811,17,2.0133129,18,NA
LA,1974.4,1974,4,NA,1.430326433,20,2.05318027,19,NA
LA,1975.1,1975,1,NA,1.205031788,20,2.085986181,19,NA
LA,1975.2,1975,2,NA,1.03599477,20,2.108624855,18,NA
LA,1975.3,1975,3,NA,1.179015284,15,2.327177673,14,NA
LA,1975.4,1975,4,NA,1.226751676,12,2.453136212,14,NA
LA,1976.1,1976,1,NA,1.224584472,13,2.520984779,15,NA
LA,1976.2,1976,2,NA,1.214641869,12,2.573799002,16,NA
LA,1976.3,1976,3,NA,1.216850675,16,2.521148741,18,NA
LA,1976.4,1976,4,NA,1.181607261,19,2.513271563,20,NA
LA,1977.1,1977,1,NA,1.154157185,23,2.519500893,23,4200
LA,1977.2,1977,2,NA,1.124988237,26,2.524115182,23,4200
LA,1977.3,1977,3,NA,1.054878201,34,2.335953016,30,4200
LA,1977.4,1977,4,NA,0.994464272,44,2.244471396,36,4200
LA,1978.1,1978,1,NA,0.946220683,44,2.178019972,39,6000
LA,1978.2,1978,2,NA,0.906777279,46,2.133416453,39,6000
LA,1978.3,1978,3,NA,0.864931758,47,1.891309239,44,6000
LA,1978.4,1978,4,NA,0.879035481,47,1.780564774,47,6000
LA,1979.1,1979,1,21538.13158,0.881646698,47,1.734543003,48,6000
LA,1979.2,1979,2,131520.044,0.874577432,47,1.701134605,48,6000
LA,1979.3,1979,3,201708.1521,1.284200447,29,2.445546919,27,6000
LA,1979.4,1979,4,249743.3746,1.471677365,23,2.867944144,22,6000
LA,1980.1,1980,1,268897.1257,1.561492565,16,3.131178006,17,6000
LA,1980.2,1980,2,222098.1922,1.616592189,14,3.34414638,10,6000
LA,1980.3,1980,3,194950.7809,1.322737489,24,2.691847862,21,6000
LA,1980.4,1980,4,178068.1347,1.123572914,29,2.346278911,27,6000
LA,1981.1,1981,1,163841.2226,0.99420453,34,2.13326891,30,6000
LA,1981.2,1981,2,185336.5258,0.883742177,38,1.958044106,34,6000
LA,1981.3,1981,3,188698.7023,0.908912338,37,1.98642114,32,6000
LA,1981.4,1981,4,191557.2371,0.89070177,37,2.004177485,31,6000
LA,1982.1,1982,1,193760.1633,0.868536279,36,2.011990487,31,6000
LA,1982.2,1982,2,195287.0016,0.844034901,36,2.017288861,31,6000
LA,1982.3,1982,3,190453.5834,0.832841588,39,1.989203868,35,6000
LA,1982.4,1982,4,182273.2925,0.803253808,40,1.984573658,35,6000
LA,1983.1,1983,1,176110.962,0.774539072,41,1.985900518,36,7000
LA,1983.2,1983,2,229021.5379,0.757786033,41,1.992982445,36,7000
LA,1983.3,1983,3,279530.406,1.012878689,37,2.639319949,29,7000
LA,1983.4,1983,4,302658.8279,1.170311024,33,2.952525518,26,7000
LA,1984.1,1984,1,319043.3006,1.276061764,31,3.1429472,17,7000
LA,1984.2,1984,2,359106.5011,1.362712186,26,3.291357549,15,7000
LA,1984.3,1984,3,361020.2534,1.519746542,24,3.656473901,11,7000
LA,1984.4,1984,4,369297.0867,1.587531974,23,3.845126499,10,7000
LA,1985.1,1985,1,385442.8089,1.620975919,24,3.950540347,8,7000
LA,1985.2,1985,2,387512.576,1.640467683,24,4.031825655,8,7000
LA,1985.3,1985,3,381131.8202,1.651774445,22,4.063129383,7,7000
LA,1985.4,1985,4,378235.4537,1.624881791,20,4.029601136,10,7000
LA,1986.1,1986,1,370730.1951,1.600742559,19,3.992045018,10,7000
LA,1986.2,1986,2,356465.7481,1.582506513,19,3.966008264,11,7000
LA,1986.3,1986,3,346218.4944,1.531746574,18,3.869327348,11,7000
LA,1986.4,1986,4,342901.8605,1.508059019,18,3.831330389,10,7000
LA,1987.1,1987,1,341709.6151,1.505679604,18,3.823621452,9,7000
LA,1987.2,1987,2,328171.536,1.510283789,17,3.814694165,9,7000
LA,1987.3,1987,3,334491.1148,1.477997406,16,3.8367647,8,7000
LA,1987.4,1987,4,325887.8887,1.49988377,15,3.884412912,8,7000
LA,1988.1,1988,1,318637.25,1.462606719,15,3.780347309,9,8500
LA,1988.2,1988,2,310931.7925,1.4624823,15,3.803100165,9,8500
LA,1988.3,1988,3,311835.9711,1.392849621,16,3.480755066,10,8500
LA,1988.4,1988,4,322645.4004,1.394301178,16,3.334271452,11,8500
LA,1989.1,1989,1,326511.7601,1.42839767,16,3.357019097,9,8500
LA,1989.2,1989,2,311283.7557,1.39966842,16,3.28441548,9,8500
LA,1989.3,1989,3,299556.551,1.343119111,13,3.122966313,10,8500
LA,1989.4,1989,4,291106.8003,1.293246047,13,3.027750366,8,8500
LA,1990.1,1990,1,285452.8182,1.26446403,13,2.970966175,8,8500
LA,1990.2,1990,2,262125.6365,1.240295851,12,2.928580282,9,8500
LA,1990.3,1990,3,248938.0055,1.122155928,13,2.621306903,10,8500
LA,1990.4,1990,4,241672.6307,1.041957547,13,2.461758696,13,8500
LA,1991.1,1991,1,235666.8606,0.98773791,13,2.363152335,15,8500
LA,1991.2,1991,2,231063.0504,0.935574845,14,2.28100993,16,8500
LA,1991.3,1991,3,226131.3941,0.905054018,16,2.204647205,15,8500
LA,1991.4,1991,4,221992.1764,0.873586557,16,2.149611299,16,8500
LA,1992.1,1992,1,218947.1313,0.847639113,17,2.110560721,16,8500
LA,1992.2,1992,2,210004.6385,0.824657452,18,2.076992869,16,8500
LA,1992.3,1992,3,207236.9856,0.780112744,25,1.962599009,24,8500
LA,1992.4,1992,4,204984.7382,0.756540046,26,1.919246463,26,8500
LA,1993.1,1993,1,203752.6894,0.737402655,29,1.889707396,28,8500
LA,1993.2,1993,2,202347.1905,0.718652903,30,1.870968001,28,8500
LA,1993.3,1993,3,202667.0205,0.714920766,34,1.85987591,27,8500
LA,1993.4,1993,4,204608.7706,0.713514669,34,1.851937833,27,8500
LA,1994.1,1994,1,205484.1351,0.710110885,35,1.853234004,28,8500
LA,1994.2,1994,2,213480.8657,0.7057586,35,1.846064383,30,8500
LA,1994.3,1994,3,212634.7032,0.720057269,35,1.862206214,29,8500
LA,1994.4,1994,4,214051.1761,0.707179331,37,1.848785113,29,8500
LA,1995.1,1995,1,215264.6429,0.70252805,36,1.850272446,28,8500
LA,1995.2,1995,2,215922.7677,0.701463183,36,1.855525154,28,8500
LA,1995.3,1995,3,214113.937,0.682814945,34,1.782203828,31,8500
LA,1995.4,1995,4,212514.0269,0.667316818,34,1.754882076,31,8500
LA,1996.1,1996,1,213366.2184,0.653480041,34,1.739574871,31,8500
LA,1996.2,1996,2,209698.7322,0.640718524,34,1.731261044,31,8500
LA,1996.3,1996,3,204887.3157,0.630311262,34,1.716193076,28,7700
LA,1996.4,1996,4,202078.0141,0.605846839,34,1.707138076,28,7700
LA,1997.1,1997,1,199436.304,0.588704454,34,1.699706921,29,7700
LA,1997.2,1997,2,201183.0088,0.574171384,34,1.691825886,29,7700
LA,1997.3,1997,3,201894.856,0.566294857,34,1.65860444,28,7700
LA,1997.4,1997,4,203718.9774,0.560324775,33,1.650475433,28,7700
LA,1998.1,1998,1,204382.7183,0.554526679,33,1.648483315,28,7000
LA,1998.2,1998,2,197044.1702,0.544600541,31,1.647185323,28,7000
LA,1998.3,1998,3,192212.5281,0.531286088,31,1.623163135,27,7000
LA,1998.4,1998,4,185294.7978,0.510814373,33,1.617582727,27,7000
LA,1999.1,1999,1,184373.5414,0.496304834,35,1.613828434,27,7000
LA,1999.2,1999,2,175771.3598,0.483013154,35,1.60912489,27,7000
LA,1999.3,1999,3,171453.8506,0.463118246,36,1.538716803,29,7000
LA,1999.4,1999,4,170310.1423,0.449193848,35,1.502631695,28,7000
LA,2000.1,2000,1,167182.4327,0.439984705,35,1.481037231,28,7000
LA,2000.2,2000,2,141591.2259,0.434403302,35,1.46598534,28,7000
LA,2000.3,2000,3,129444.1824,0.410493679,37,1.382495401,31,7000
LA,2000.4,2000,4,123863.721,0.398504925,37,1.358414557,31,7000
LA,2001.1,2001,1,116991.0733,0.390908235,38,1.343905242,31,7000
LA,2001.2,2001,2,125677.4173,0.383853678,38,1.326076198,31,7000
LA,2001.3,2001,3,128131.8918,0.416442576,36,1.437863927,25,7000
LA,2001.4,2001,4,129511.1235,0.420284268,35,1.474081093,23,7000
LA,2002.1,2002,1,130163.1999,0.421411557,33,1.498631056,23,7000
LA,2002.2,2002,2,134688.3388,0.419867979,33,1.518304043,23,7000
LA,2002.3,2002,3,135172.1873,0.42997132,35,1.558304739,24,7000
LA,2002.4,2002,4,135388.9818,0.430179645,35,1.575798834,23,7000
LA,2003.1,2003,1,136487.2379,0.428321568,33,1.581337335,25,7000
LA,2003.2,2003,2,148736.3799,0.426436468,33,1.586912332,25,7000
LA,2003.3,2003,3,153254.8889,0.437755326,36,1.633920184,30,7000
LA,2003.4,2003,4,157022.4237,0.439481761,38,1.652650889,28,7000
LA,2004.1,2004,1,160730.9294,0.44109076,40,1.669374441,30,7000
LA,2004.2,2004,2,167216.8817,0.442128284,40,1.682838124,31,7000
LA,2004.3,2004,3,168689.4424,0.454089642,45,1.734447286,31,7000
LA,2004.4,2004,4,170228.7987,0.454998939,45,1.74538623,33,7000
LA,2005.1,2005,1,172934.1805,0.454019851,47,1.751366038,37,7000
LA,2005.2,2005,2,179935.0025,0.452574803,46,1.762232536,37,7000
LA,2005.3,2005,3,183953.7159,0.409207712,50,1.586910458,42,7000
LA,2005.4,2005,4,181202.7925,0.394431681,50,1.537596743,42,7000
LA,2006.1,2006,1,182427.8844,0.381927782,50,1.508216996,42,7000
LA,2006.2,2006,2,190308.453,0.380965488,50,1.497634194,42,7000
LA,2006.3,2006,3,199760.6036,0.379694554,48,1.514407914,41,7000
LA,2006.4,2006,4,207678.4958,0.372263286,48,1.520054089,41,7000
LA,2007.1,2007,1,207973.8916,0.371275079,48,1.521048281,41,7000
LA,2007.2,2007,2,199820.9792,0.35692121,48,1.500689577,42,7000
LA,2007.3,2007,3,187024.5419,0.353604269,47,1.463969874,42,7000
LA,2007.4,2007,4,181418.2734,0.343869218,47,1.449074749,40,7000
LA,2008.1,2008,1,177678.2118,0.334497294,48,1.433364335,41,7000
LA,2008.2,2008,2,173074.2261,0.325534823,48,1.42024324,39,7000
LA,2008.3,2008,3,170102.7949,0.326444241,46,1.412523626,38,7000
LA,2008.4,2008,4,168369.9793,0.321558411,45,1.411024263,36,7000
LA,2009.1,2009,1,167657.9988,0.313979277,45,1.409906688,35,7000
LA,2009.2,2009,2,163324.5414,0.309150252,43,1.414285661,35,7000
LA,2009.3,2009,3,161781.1405,0.30795331,46,1.407530877,37,7000
LA,2009.4,2009,4,161078.5581,0.304449538,46,1.40367033,36,7000
LA,2010.1,2010,1,161751.7542,0.304098483,46,1.402631663,36,7700
LA,2010.2,2010,2,187979.2633,0.300869396,47,1.393248947,36,7700
LA,2010.3,2010,3,200613.6215,0.337510422,50,1.534566134,44,7700
LA,2010.4,2010,4,209126.647,0.357238874,51,1.572403221,45,7700
LA,2011.1,2011,1,213387.9082,0.367159246,52,1.601108602,46,7700
LA,2011.2,2011,2,239556.4529,0.372794641,51,1.623163055,46,7700
LA,2011.3,2011,3,245418.7578,0.414513785,51,1.802545911,45,7700
LA,2011.4,2011,4,250039.466,0.41988159,51,1.851448115,46,7700
LA,2012.1,2012,1,252508.9169,0.421241585,51,1.882829793,46,7700
LA,2012.2,2012,2,249305.981,0.425604458,51,1.907282228,46,7700
LA,2012.3,2012,3,245522.763,0.408486075,51,1.813911377,48,7700
LA,2012.4,2012,4,241856.4489,0.40131167,52,1.792737844,48,7700
LA,2013.1,2013,1,243045.0431,0.396886076,52,1.774788755,48,7700
LA,2013.2,2013,2,249235.8187,0.390445871,52,1.7642866,47,7700
LA,2013.3,2013,3,251873.4769,0.404397642,51,1.81420573,47,7700
LA,2013.4,2013,4,254281.9247,0.40322585,51,1.830641832,46,7700
LA,2014.1,2014,1,254249.5994,0.401926742,51,1.842162406,44,7700
LA,2014.2,2014,2,245723.6254,0.402801166,51,1.853989852,44,7700
LA,2014.3,2014,3,242333.2314,0.379316257,53,1.743593163,45,7700
LA,2014.4,2014,4,239951.9829,0.368849911,52,1.713506426,44,7700
LA,2015.1,2015,1,238516.6599,0.361473987,52,1.694609668,43,7700
LA,2015.2,2015,2,234774.9645,0.353410694,52,1.676940338,42,7700
LA,2015.3,2015,3,232505.9229,0.347824517,50,1.643776276,41,7700
LA,2015.4,2015,4,230239.9902,0.343983562,49,1.631439391,38,7700
LA,2016.1,2016,1,228106.4565,0.341130385,49,1.622937163,37,7700
LA,2016.2,2016,2,221191.0858,0.338014843,49,1.614308341,37,7700
LA,2016.3,2016,3,218272.6807,0.330301571,49,1.579071288,37,7700
LA,2016.4,2016,4,217732.0146,0.328243792,48,1.566395369,37,7700
LA,2017.1,2017,1,215373.4649,0.325327787,47,1.559720908,36,7700
LA,2017.2,2017,2,217474.8451,0.326492368,47,1.554458797,36,7700
LA,2017.3,2017,3,216917.3816,0.32883612,46,1.568035945,34,7700
LA,2017.4,2017,4,215034.8833,0.327207786,45,1.56830306,31,7700
LA,2018.1,2018,1,215696.8316,0.327656999,45,1.56729319,31,7700
MA,1971.1,1971,1,NA,NA,20,NA,20,NA
MA,1971.2,1971,2,NA,NA,20,NA,20,NA
MA,1971.3,1971,3,NA,NA,20,NA,20,NA
MA,1971.4,1971,4,NA,NA,20,NA,20,NA
MA,1972.1,1972,1,NA,NA,20,NA,20,NA
MA,1972.2,1972,2,NA,NA,20,NA,20,NA
MA,1972.3,1972,3,NA,NA,20,NA,20,NA
MA,1972.4,1972,4,NA,NA,20,NA,20,NA
MA,1973.1,1973,1,NA,NA,20,NA,20,NA
MA,1973.2,1973,2,NA,NA,20,NA,20,NA
MA,1973.3,1973,3,NA,NA,20,NA,20,NA
MA,1973.4,1973,4,NA,NA,20,NA,20,NA
MA,1974.1,1974,1,NA,NA,20,NA,20,NA
MA,1974.2,1974,2,NA,NA,20,NA,20,NA
MA,1974.3,1974,3,NA,3.149573465,1,3.503402779,1,NA
MA,1974.4,1974,4,NA,2.526230809,2,3.517778282,1,NA
MA,1975.1,1975,1,NA,2.032960366,4,3.539037267,1,NA
MA,1975.2,1975,2,NA,1.680327998,4,3.547248837,1,NA
MA,1975.3,1975,3,NA,1.667786689,4,3.54187572,1,NA
MA,1975.4,1975,4,NA,1.698889397,5,3.718561107,1,NA
MA,1976.1,1976,1,NA,1.695730793,5,3.805663342,1,NA
MA,1976.2,1976,2,NA,1.677324891,5,3.870930484,2,NA
MA,1976.3,1976,3,NA,1.850891471,4,4.243407037,1,NA
MA,1976.4,1976,4,NA,1.814626559,5,4.266397269,1,NA
MA,1977.1,1977,1,NA,1.767385639,8,4.274626487,1,4200
MA,1977.2,1977,2,NA,1.739023904,8,4.278129409,2,4200
MA,1977.3,1977,3,NA,1.749814138,9,4.26725975,2,4200
MA,1977.4,1977,4,NA,1.776008404,9,4.389703909,1,4200
MA,1978.1,1978,1,NA,1.758010546,10,4.385466719,1,6000
MA,1978.2,1978,2,NA,1.740488355,11,4.382934871,1,6000
MA,1978.3,1978,3,NA,1.668682128,14,4.01039392,4,6000
MA,1978.4,1978,4,NA,1.693609531,14,3.667373502,5,6000
MA,1979.1,1979,1,53558.65793,1.728757343,13,3.548127484,5,6000
MA,1979.2,1979,2,240219.2373,1.724134017,11,3.453996645,7,6000
MA,1979.3,1979,3,368318.674,1.799143082,10,3.448744762,6,6000
MA,1979.4,1979,4,442743.6759,1.783098334,11,3.470243,6,6000
MA,1980.1,1980,1,445289.9326,1.74553776,11,3.474871298,7,6000
MA,1980.2,1980,2,457099.2435,1.697523574,12,3.469611159,7,6000
MA,1980.3,1980,3,448231.0945,1.686023103,11,3.407931858,8,6000
MA,1980.4,1980,4,443417.2867,1.621965316,11,3.356395952,8,6000
MA,1981.1,1981,1,441021.6032,1.564354022,12,3.321928714,9,6000
MA,1981.2,1981,2,465579.7107,1.509066809,12,3.295784418,10,6000
MA,1981.3,1981,3,479862.1436,1.532099767,11,3.308036885,7,6000
MA,1981.4,1981,4,494391.0379,1.517514638,10,3.308764439,6,6000
MA,1982.1,1982,1,503620.6249,1.48817786,11,3.306824,8,6000
MA,1982.2,1982,2,516471.9193,1.458250432,11,3.289108121,9,6000
MA,1982.3,1982,3,509798.1212,1.457133376,12,3.272913993,9,6000
MA,1982.4,1982,4,501804.9359,1.414400267,14,3.251961049,10,6000
MA,1983.1,1983,1,496675.4691,1.373760652,15,3.237520076,9,7000
MA,1983.2,1983,2,492392.0968,1.34547184,16,3.224407851,9,7000
MA,1983.3,1983,3,503167.7035,1.331750083,22,3.132083615,14,7000
MA,1983.4,1983,4,512240.527,1.340068862,24,3.108116202,17,7000
MA,1984.1,1984,1,520366.3118,1.344844312,26,3.101470331,22,7000
MA,1984.2,1984,2,536943.2966,1.3407625,28,3.103989651,21,7000
MA,1984.3,1984,3,535508.7421,1.346075092,30,3.056987739,27,7000
MA,1984.4,1984,4,533242.8583,1.304427748,32,3.022917037,29,7000
MA,1985.1,1985,1,533285.994,1.269714502,34,2.995268995,30,7000
MA,1985.2,1985,2,504757.839,1.232505657,36,2.976583841,30,7000
MA,1985.3,1985,3,483302.3112,1.156689032,38,2.751115426,32,7000
MA,1985.4,1985,4,470726.3177,1.107637751,38,2.681171783,33,7000
MA,1986.1,1986,1,461465.1114,1.084083646,38,2.671546159,32,7000
MA,1986.2,1986,2,441113.7612,1.038310556,39,2.604023223,32,7000
MA,1986.3,1986,3,428650.5588,0.948049408,41,2.356922574,35,7000
MA,1986.4,1986,4,423627.8728,0.876605165,42,2.211539793,36,7000
MA,1987.1,1987,1,422309.7488,0.821327235,42,2.102367883,35,7000
MA,1987.2,1987,2,431366.0912,0.799322804,43,2.074238765,35,7000
MA,1987.3,1987,3,435293.2651,0.799345088,40,2.070325046,32,7000
MA,1987.4,1987,4,438356.1329,0.786624466,39,2.0636919,32,7000
MA,1988.1,1988,1,441051.9313,0.774169481,38,2.060128461,31,7000
